aud_id,rev_type,gid,methn,gnpgs,gpid1,gpid2,created_by,lgid,glocn,gdate,gref,grplce,mgid,cid,sid,gchange,deleted,germplsm_uuid,modified_by,created_date,modified_date
334,0,60875,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6G6Q5PHiIj,NULL,2022-07-11 11:52:19,NULL
335,0,60876,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6Gvqj56phw,NULL,2022-07-11 11:52:19,NULL
336,0,60877,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GnRCLG6WP,NULL,2022-07-11 11:52:19,NULL
337,0,60878,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6Gn5FjWTDI,NULL,2022-07-11 11:52:19,NULL
338,0,60879,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GLRmEv3CR,NULL,2022-07-11 11:52:19,NULL
339,0,60880,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GaXxlrEVl,NULL,2022-07-11 11:52:19,NULL
340,0,60881,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GkWlpcwbw,NULL,2022-07-11 11:52:19,NULL
341,0,60882,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GkG3IY6a6,NULL,2022-07-11 11:52:19,NULL
342,0,60883,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GfuEZL6Cc,NULL,2022-07-11 11:52:19,NULL
343,0,60884,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GLkpCnEKL,NULL,2022-07-11 11:52:19,NULL
344,0,60885,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GbMAVF0Vi,NULL,2022-07-11 11:52:19,NULL
345,0,60886,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GuVZo4SdF,NULL,2022-07-11 11:52:19,NULL
346,0,60887,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GqQSOaTgi,NULL,2022-07-11 11:52:19,NULL
347,0,60888,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GCr3LadPk,NULL,2022-07-11 11:52:19,NULL
348,0,60889,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GjnLgVPP3,NULL,2022-07-11 11:52:19,NULL
349,0,60890,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6G3lcdm5fB,NULL,2022-07-11 11:52:19,NULL
350,0,60891,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6Gj3ANSetY,NULL,2022-07-11 11:52:19,NULL
351,0,60892,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GtGSzIOTM,NULL,2022-07-11 11:52:19,NULL
352,0,60893,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GAdS4kdm4,NULL,2022-07-11 11:52:19,NULL
353,0,60894,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6G53smnSfj,NULL,2022-07-11 11:52:19,NULL
354,0,60895,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GudGKz6yP,NULL,2022-07-11 11:52:19,NULL
355,0,60896,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GOsalLiiV,NULL,2022-07-11 11:52:19,NULL
356,0,60897,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GBMJSjwtz,NULL,2022-07-11 11:52:19,NULL
357,0,60898,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GodyGBaHu,NULL,2022-07-11 11:52:19,NULL
358,0,60899,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GeiGTg2Kl,NULL,2022-07-11 11:52:19,NULL
359,0,60900,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6G3pGfbxcH,NULL,2022-07-11 11:52:19,NULL
360,0,60901,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GXU2BBw91,NULL,2022-07-11 11:52:19,NULL
361,0,60902,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6G1qoKJq44,NULL,2022-07-11 11:52:19,NULL
362,0,60903,31,-1,0,0,109,0,25667,20220711,0,0,0,NULL,NULL,NULL,0,QAP6GCkjLsqBi,NULL,2022-07-11 11:52:19,NULL
363,0,60904,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GBYKuGbfa,NULL,2022-07-15 08:08:34,NULL
364,0,60905,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GZ9UBqukI,NULL,2022-07-15 08:08:34,NULL
365,0,60906,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GI5uKjkrq,NULL,2022-07-15 08:08:34,NULL
366,0,60907,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GVc2MfnMz,NULL,2022-07-15 08:08:34,NULL
367,0,60908,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GMYNnKSxY,NULL,2022-07-15 08:08:34,NULL
368,0,60909,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GmgEWx9Nw,NULL,2022-07-15 08:08:34,NULL
369,0,60910,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6Gul6BPKF0,NULL,2022-07-15 08:08:34,NULL
370,0,60911,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6Gl2WKvkec,NULL,2022-07-15 08:08:34,NULL
371,0,60912,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GpylXwaIP,NULL,2022-07-15 08:08:34,NULL
372,0,60913,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GSkgDYS4U,NULL,2022-07-15 08:08:34,NULL
373,0,60914,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GGLwbEYgC,NULL,2022-07-15 08:08:34,NULL
374,0,60915,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GbzA0BPtB,NULL,2022-07-15 08:08:34,NULL
375,0,60916,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6G6dBWVN0w,NULL,2022-07-15 08:08:34,NULL
376,0,60917,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GW4NwyQPn,NULL,2022-07-15 08:08:34,NULL
377,0,60918,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GzMEkk2u8,NULL,2022-07-15 08:08:34,NULL
378,0,60919,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GeL2xtlAO,NULL,2022-07-15 08:10:35,NULL
379,0,60920,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GH0CxhjeF,NULL,2022-07-15 08:10:35,NULL
380,0,60921,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GzyUM8vcL,NULL,2022-07-15 08:10:35,NULL
381,0,60922,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GLAb6A7kQ,NULL,2022-07-15 08:10:35,NULL
382,0,60923,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6Gv1KcQbJS,NULL,2022-07-15 08:10:35,NULL
383,0,60924,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GrDp0H2mN,NULL,2022-07-15 08:10:35,NULL
384,0,60925,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GzUqxBd6p,NULL,2022-07-15 08:10:35,NULL
385,0,60926,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GXfiVrTAW,NULL,2022-07-15 08:10:35,NULL
386,0,60927,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GsGAeIcau,NULL,2022-07-15 08:10:35,NULL
387,0,60928,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GcoEj4pP4,NULL,2022-07-15 08:10:35,NULL
388,0,60929,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GaAkFzixZ,NULL,2022-07-15 08:10:35,NULL
389,0,60930,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GszmphOu5,NULL,2022-07-15 08:10:35,NULL
390,0,60931,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6GNl8QDhic,NULL,2022-07-15 08:10:35,NULL
391,0,60932,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6G8aBykN5Z,NULL,2022-07-15 08:10:35,NULL
392,0,60933,31,-1,0,0,109,0,25667,20220715,0,0,0,NULL,NULL,NULL,0,QAP6G8tW9AMW3,NULL,2022-07-15 08:10:35,NULL
393,0,60934,323,-1,0,0,65,0,25675,20220719,5,0,0,NULL,NULL,NULL,0,QAP6G9nofdwcm,NULL,2022-07-19 13:54:07,NULL
394,0,60935,323,-1,0,0,65,0,25675,20220719,6,0,0,NULL,NULL,NULL,0,QAP6GNTVUd5u4,NULL,2022-07-19 13:54:07,NULL
395,0,60936,323,-1,0,0,65,0,25675,20220719,7,0,0,NULL,NULL,NULL,0,QAP6Gea7V2Y83,NULL,2022-07-19 13:54:07,NULL
396,0,60937,323,-1,0,0,65,0,25675,20220719,8,0,0,NULL,NULL,NULL,0,QAP6G8U4zDt9e,NULL,2022-07-19 13:54:07,NULL
397,0,60938,323,-1,0,0,65,0,25675,20220719,9,0,0,NULL,NULL,NULL,0,QAP6GMcDbzzYG,NULL,2022-07-19 13:54:07,NULL
398,0,60939,323,-1,0,0,65,0,25675,20220719,10,0,0,NULL,NULL,NULL,0,QAP6GXl3oi5v6,NULL,2022-07-19 13:54:07,NULL
399,0,60940,323,-1,0,0,65,0,25675,20220719,11,0,0,NULL,NULL,NULL,0,QAP6GkynHrFFY,NULL,2022-07-19 13:54:07,NULL
400,0,60941,323,-1,0,0,65,0,25675,20220719,12,0,0,NULL,NULL,NULL,0,QAP6GGiu2O8Qs,NULL,2022-07-19 13:54:07,NULL
401,0,60942,323,-1,0,0,65,0,25675,20220719,13,0,0,NULL,NULL,NULL,0,QAP6GZY1pm6dy,NULL,2022-07-19 13:54:07,NULL
402,0,60943,323,-1,0,0,65,0,25675,20220719,14,0,0,NULL,NULL,NULL,0,QAP6GxRYvYC5j,NULL,2022-07-19 13:54:07,NULL
403,0,60944,323,-1,0,0,65,0,25675,20220719,15,0,0,NULL,NULL,NULL,0,QAP6GYwH5gABm,NULL,2022-07-19 13:54:07,NULL
404,0,60945,323,-1,0,0,65,0,25675,20220719,16,0,0,NULL,NULL,NULL,0,QAP6GJxYb3kaD,NULL,2022-07-19 13:54:07,NULL
405,0,60946,323,-1,0,0,65,0,25675,20220719,17,0,0,NULL,NULL,NULL,0,QAP6GDON5nOmN,NULL,2022-07-19 13:54:07,NULL
406,0,60947,323,-1,0,0,65,0,25675,20220719,18,0,0,NULL,NULL,NULL,0,QAP6GutHqVHnK,NULL,2022-07-19 13:54:07,NULL
407,0,60948,323,-1,0,0,65,0,25675,20220719,19,0,0,NULL,NULL,NULL,0,QAP6GKprDqdAT,NULL,2022-07-19 13:54:07,NULL
408,0,60949,323,-1,0,0,65,0,25965,20220719,20,0,0,NULL,NULL,NULL,0,QAP6GE4WbQ6N0,NULL,2022-07-19 14:14:11,NULL
409,0,60950,323,-1,0,0,65,0,25965,20220719,21,0,0,NULL,NULL,NULL,0,QAP6G6AUsu7MD,NULL,2022-07-19 14:14:11,NULL
410,0,60951,323,-1,0,0,65,0,25965,20220719,22,0,0,NULL,NULL,NULL,0,QAP6GSncVv3ZJ,NULL,2022-07-19 14:14:11,NULL
411,0,60952,323,-1,0,0,65,0,25965,20220719,23,0,0,NULL,NULL,NULL,0,QAP6GLInWYxRw,NULL,2022-07-19 14:14:12,NULL
412,0,60953,323,-1,0,0,65,0,25965,20220719,24,0,0,NULL,NULL,NULL,0,QAP6GJoHFslA4,NULL,2022-07-19 14:14:12,NULL
413,0,60954,323,-1,0,0,65,0,25965,20220719,25,0,0,NULL,NULL,NULL,0,QAP6G6vic0lm2,NULL,2022-07-19 14:14:12,NULL
414,0,60955,323,-1,0,0,65,0,25965,20220719,26,0,0,NULL,NULL,NULL,0,QAP6G5AJHjmFy,NULL,2022-07-19 14:14:12,NULL
415,0,60956,323,-1,0,0,65,0,25965,20220719,27,0,0,NULL,NULL,NULL,0,QAP6GOYuAyHqU,NULL,2022-07-19 14:14:12,NULL
416,0,60957,323,-1,0,0,65,0,25965,20220719,28,0,0,NULL,NULL,NULL,0,QAP6GRA1bvlYl,NULL,2022-07-19 14:14:12,NULL
417,0,60958,323,-1,0,0,65,0,25965,20220719,29,0,0,NULL,NULL,NULL,0,QAP6GO9KRc9UX,NULL,2022-07-19 14:14:12,NULL
418,0,60959,323,-1,0,0,65,0,25965,20220719,30,0,0,NULL,NULL,NULL,0,QAP6GdL2kZMPF,NULL,2022-07-19 14:14:12,NULL
419,0,60960,323,-1,0,0,65,0,25965,20220719,31,0,0,NULL,NULL,NULL,0,QAP6GfMf7mQwL,NULL,2022-07-19 14:14:12,NULL
420,0,60961,323,-1,0,0,65,0,25965,20220719,32,0,0,NULL,NULL,NULL,0,QAP6Gf8AY412y,NULL,2022-07-19 14:14:12,NULL
421,0,60962,323,-1,0,0,65,0,25965,20220719,33,0,0,NULL,NULL,NULL,0,QAP6GKMLmZr5r,NULL,2022-07-19 14:14:12,NULL
422,0,60963,323,-1,0,0,65,0,25965,20220719,34,0,0,NULL,NULL,NULL,0,QAP6G8CF15LZC,NULL,2022-07-19 14:14:12,NULL
423,0,60964,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GI5tWmxvz,NULL,2022-07-20 13:13:34,NULL
424,0,60965,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GPi2ZlCqd,NULL,2022-07-20 13:13:34,NULL
425,0,60966,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GJfyHyroP,NULL,2022-07-20 13:13:34,NULL
426,0,60967,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GcijOrsZG,NULL,2022-07-20 13:13:34,NULL
427,0,60968,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GFEmuyeEg,NULL,2022-07-20 13:13:34,NULL
428,0,60969,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gf2fvyrQe,NULL,2022-07-20 13:13:34,NULL
429,0,60970,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GS8VIrMtH,NULL,2022-07-20 13:13:34,NULL
430,0,60971,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GHMG0MbDl,NULL,2022-07-20 13:13:34,NULL
431,0,60972,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GMBel9I4D,NULL,2022-07-20 13:13:34,NULL
432,0,60973,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GJmHqZMgy,NULL,2022-07-20 13:13:34,NULL
433,0,60974,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GsoOJH4ii,NULL,2022-07-20 13:13:34,NULL
434,0,60975,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GXBZCFds4,NULL,2022-07-20 13:13:34,NULL
435,0,60976,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GuUXUYqbM,NULL,2022-07-20 13:13:34,NULL
436,0,60977,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GiNdLYb3M,NULL,2022-07-20 13:13:34,NULL
437,0,60978,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GNCHHEUJz,NULL,2022-07-20 13:13:34,NULL
438,0,60979,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GXmP08nsP,NULL,2022-07-20 13:13:34,NULL
439,0,60980,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GOEAdXLNO,NULL,2022-07-20 13:13:34,NULL
440,0,60981,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GiVengYBH,NULL,2022-07-20 13:13:34,NULL
441,0,60982,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GJz3Kf9G4,NULL,2022-07-20 13:13:34,NULL
442,0,60983,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GCkjOgRMr,NULL,2022-07-20 13:13:34,NULL
443,0,60984,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GF9qte2N5,NULL,2022-07-20 13:13:34,NULL
444,0,60985,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GpvF25x45,NULL,2022-07-20 13:13:34,NULL
445,0,60986,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GvZLQeUOy,NULL,2022-07-20 13:13:34,NULL
446,0,60987,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GLB0YUzPB,NULL,2022-07-20 13:13:34,NULL
447,0,60988,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GHgvrT7O2,NULL,2022-07-20 13:13:34,NULL
448,0,60989,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GULkWeSr1,NULL,2022-07-20 13:13:34,NULL
449,0,60990,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GNMWDWYeS,NULL,2022-07-20 13:13:34,NULL
450,0,60991,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GXeQ9iMsX,NULL,2022-07-20 13:13:34,NULL
451,0,60992,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G8vrnlqSa,NULL,2022-07-20 13:13:34,NULL
452,0,60993,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Ge2NBN2AE,NULL,2022-07-20 13:13:34,NULL
453,0,60994,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GCghlZSp8,NULL,2022-07-20 13:13:34,NULL
454,0,60995,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G48YUcJSO,NULL,2022-07-20 13:13:34,NULL
455,0,60996,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gu3grRn8k,NULL,2022-07-20 13:13:34,NULL
456,0,60997,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Ga6iSFXlT,NULL,2022-07-20 13:13:34,NULL
457,0,60998,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GhsVysNTM,NULL,2022-07-20 13:13:34,NULL
458,0,60999,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GWmwGG6PW,NULL,2022-07-20 13:13:34,NULL
459,0,61000,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GktPfSZQx,NULL,2022-07-20 13:13:34,NULL
460,0,61001,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GvdsZyEyo,NULL,2022-07-20 13:13:34,NULL
461,0,61002,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GBCkkJJTw,NULL,2022-07-20 13:13:34,NULL
462,0,61003,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gv3LZUjr4,NULL,2022-07-20 13:13:34,NULL
463,0,61004,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GDKOJpo9Y,NULL,2022-07-20 13:13:34,NULL
464,0,61005,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GzoaW0SWr,NULL,2022-07-20 13:13:34,NULL
465,0,61006,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GxWzlb2Z6,NULL,2022-07-20 13:13:34,NULL
466,0,61007,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GrKgeaBZE,NULL,2022-07-20 13:13:34,NULL
467,0,61008,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GLwZgQ3FZ,NULL,2022-07-20 13:13:34,NULL
468,0,61009,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G6MI2kPgM,NULL,2022-07-20 13:13:34,NULL
469,0,61010,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GpPQXRXNo,NULL,2022-07-20 13:13:34,NULL
470,0,61011,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GoWmskHzG,NULL,2022-07-20 13:13:34,NULL
471,0,61012,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GX2JyG0xR,NULL,2022-07-20 13:13:34,NULL
472,0,61013,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GLXV3oD5a,NULL,2022-07-20 13:13:34,NULL
473,0,61014,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G11AFCfLI,NULL,2022-07-20 13:13:34,NULL
474,0,61015,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GgDUb997t,NULL,2022-07-20 13:13:34,NULL
475,0,61016,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GKfm9FX9M,NULL,2022-07-20 13:13:34,NULL
476,0,61017,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Guu34WJTh,NULL,2022-07-20 13:13:34,NULL
477,0,61018,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GXysU7nwp,NULL,2022-07-20 13:13:34,NULL
478,0,61019,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G8TjSPN6a,NULL,2022-07-20 13:13:34,NULL
479,0,61020,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GmFhrBkc8,NULL,2022-07-20 13:13:34,NULL
480,0,61021,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GDyjZlzeS,NULL,2022-07-20 13:13:34,NULL
481,0,61022,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G7vUUzfg0,NULL,2022-07-20 13:13:34,NULL
482,0,61023,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GMIHAd0VO,NULL,2022-07-20 13:13:34,NULL
483,0,61024,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GwAJwXqR9,NULL,2022-07-20 13:13:34,NULL
484,0,61025,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GUHPD3kWF,NULL,2022-07-20 13:13:34,NULL
485,0,61026,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GDWa1jtlY,NULL,2022-07-20 13:13:34,NULL
486,0,61027,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G9QESsGNP,NULL,2022-07-20 13:13:34,NULL
487,0,61028,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Ghu9nHfdy,NULL,2022-07-20 13:13:34,NULL
488,0,61029,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G8dG52ywD,NULL,2022-07-20 13:13:34,NULL
489,0,61030,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gj5WSAt4s,NULL,2022-07-20 13:13:34,NULL
490,0,61031,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GsznVQEOq,NULL,2022-07-20 13:13:34,NULL
491,0,61032,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GcZr52vWD,NULL,2022-07-20 13:13:34,NULL
492,0,61033,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gj1pgW1Kt,NULL,2022-07-20 13:13:34,NULL
493,0,61034,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GqNR3FNSS,NULL,2022-07-20 13:13:34,NULL
494,0,61035,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G1ECBbHdn,NULL,2022-07-20 13:13:34,NULL
495,0,61036,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G9oheoFa6,NULL,2022-07-20 13:13:34,NULL
496,0,61037,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GOAS3chY2,NULL,2022-07-20 13:13:34,NULL
497,0,61038,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gk3kcTKbG,NULL,2022-07-20 13:13:34,NULL
498,0,61039,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G0XEktWms,NULL,2022-07-20 13:13:34,NULL
499,0,61040,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GczSQjEMR,NULL,2022-07-20 13:13:34,NULL
500,0,61041,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G3KyeLEWB,NULL,2022-07-20 13:13:34,NULL
501,0,61042,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GhKgMc22b,NULL,2022-07-20 13:13:34,NULL
502,0,61043,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GPOULwbHf,NULL,2022-07-20 13:13:34,NULL
