HH_Id,Info_Src_Name,Info_Access_Yn,NoInfo_Access_Rsn,NoInfo_Access_Rsn_Othr,Info_Access_Decision
1527,3,99,, ,
1527,4,99,, ,
1527,5,99,, ,
1527,6,99,, ,
1528,1,2,, ,2
1528,2,2,, ,2
1528,3,3,6, ,
1528,4,3,6, ,
1528,5,3,3, ,
1528,6,1,, ,5
1529,1,99,, ,
1529,2,99,, ,
1529,3,99,, ,
1529,4,99,, ,
1529,5,99,, ,
1529,6,99,, ,
1530,1,99,, ,
1530,2,99,, ,
1530,3,99,, ,
1530,4,99,, ,
1530,5,99,, ,
1530,6,99,, ,
1531,1,2,, ,2
1531,2,2,, ,2
1531,3,3,6, ,
1531,4,3,3, ,
1531,5,3,6, ,
1531,6,2,, ,2
1533,1,99,, ,
1533,2,99,, ,
1533,3,99,, ,
1533,4,99,, ,
1533,5,99,, ,
1533,6,99,, ,
1534,1,99,, ,
1534,2,99,, ,
1534,3,99,, ,
1534,4,99,, ,
1534,5,99,, ,
1534,6,99,, ,
1535,1,1,, ,2
1535,2,1,, ,2
1535,3,1,, ,2
1535,4,3,1, ,
1535,5,1,, ,2
1535,6,1,, ,2
1536,1,1,, ,2
1536,2,1,, ,2
1536,3,1,, ,2
1536,4,3,1, ,
1536,5,1,, ,2
1536,6,1,, ,5
1539,1,1,, ,2
1539,2,1,, ,2
1539,3,1,, ,2
1539,4,3,1, ,
1539,5,3,1, ,
1539,6,3,1, ,
1540,1,1,, ,2
1540,2,1,, ,2
1540,3,1,, ,2
1540,4,3,1, ,
1540,5,3,1, ,
1540,6,1,, ,5
1542,1,2,, ,5
1542,2,2,, ,2
1542,3,1,, ,5
1542,4,3,6, ,
1542,5,3,6, ,
1542,6,2,, ,5
1543,1,1,, ,2
1543,2,1,, ,2
1543,3,1,, ,2
1543,4,1,, ,2
1543,5,1,, ,2
1543,6,1,, ,5
1545,1,2,, ,5
1545,2,3,6, ,
1545,3,2,, ,5
1545,4,3,6, ,
1545,5,3,6, ,
1545,6,2,, ,2
1546,1,1,, ,2
1546,2,1,, ,2
1546,3,1,, ,2
1546,4,3,1, ,
1546,5,1,, ,1
1546,6,1,, ,5
1548,1,1,, ,2
1548,2,1,, ,2
1548,3,1,, ,2
1548,4,3,1, ,
1548,5,3,1, ,
1548,6,1,, ,5
1549,1,2,, ,5
1549,2,3,6, ,
1549,3,2,, ,5
1549,4,3,6, ,
1549,5,3,6, ,
1549,6,2,, ,2
1551,1,3,1, ,
1551,2,1,, ,2
1551,3,1,, ,2
1551,4,3,1, ,
1551,5,1,, ,2
1551,6,1,, ,5
1552,1,2,, ,5
1552,2,3,6, ,
1552,3,2,, ,5
1552,4,3,6, ,
1552,5,3,6, ,
1552,6,3,6, ,
1553,1,1,, ,2
1553,2,1,, ,2
1553,3,1,, ,2
1553,4,3,1, ,
1553,5,3,1, ,
1553,6,1,, ,5
1554,1,1,, ,2
1554,2,1,, ,2
1554,3,1,, ,2
1554,4,3,1, ,
1554,5,2,, ,2
1554,6,1,, ,5
1556,1,2,, ,1
1556,2,3,6, ,
1556,3,2,, ,1
1556,4,3,6, ,
1556,5,3,6, ,
1556,6,3,6, ,
1580,1,2,, ,2
1580,2,3,6, ,
1580,3,2,, ,5
1580,4,3,6, ,
1580,5,3,6, ,
1580,6,3,6, ,
1581,1,1,, ,2
1581,2,1,, ,2
1581,3,1,, ,2
1581,4,99,, ,
1581,5,99,, ,
1581,6,1,, ,5
1582,1,1,, ,2
1582,2,1,, ,2
1582,3,1,, ,2
1582,4,3,1, ,
1582,5,3,1, ,
1582,6,1,, ,5
1583,1,1,, ,2
1583,2,1,, ,2
1583,3,1,, ,2
1583,4,99,, ,
1583,5,99,, ,
1583,6,1,, ,5
1585,1,1,, ,2
1585,2,1,, ,2
1585,3,1,, ,2
1585,4,99,, ,
1585,5,99,, ,
1585,6,1,, ,5
1586,1,2,, ,5
1586,2,3,6, ,
1586,3,2,, ,5
1586,4,3,6, ,
1586,5,3,6, ,
1586,6,3,6, ,
1587,1,2,, ,5
1587,2,3,6, ,
1587,3,2,, ,5
1587,4,3,6, ,
1587,5,3,6, ,
1587,6,3,6, ,
1589,1,2,, ,5
1589,2,3,6, ,
1589,3,2,, ,5
1589,4,3,6, ,
1589,5,3,6, ,
1589,6,3,6, ,
1590,1,2,, ,3
1590,2,3,6, ,
1590,3,2,, ,3
1590,4,3,6, ,
1590,5,3,6, ,
1590,6,3,6, ,
1591,1,2,, ,5
1591,2,3,6, ,
1591,3,2,, ,5
1591,4,3,6, ,
1591,5,3,6, ,
1591,6,2,, ,5
1593,1,1,, ,2
1593,2,1,, ,2
1593,3,1,, ,2
1593,4,1,, ,2
1593,5,1,, ,2
1593,6,1,, ,2
1611,1,1,, ,2
1611,2,99,, ,
1611,3,1,, ,2
1611,4,99,, ,
1611,5,99,, ,
1611,6,1,, ,2
1612,1,2,, ,2
1612,2,2,, ,2
1612,3,2,, ,2
1612,4,3,1, ,
1612,5,3,1, ,
1612,6,3,1, ,
1614,1,99,, ,
1614,2,99,, ,
1614,3,99,, ,
1614,4,99,, ,
1614,5,99,, ,
1614,6,99,, ,
1615,1,1,, ,2
1615,2,3,1, ,
1615,3,3,1, ,
1615,4,99,, ,
1615,5,99,, ,
1615,6,1,, ,5
1616,1,1,, ,2
1616,2,1,, ,2
1616,3,1,, ,5
1616,4,99,, ,
1616,5,99,, ,
1616,6,1,, ,5
1620,1,1,, ,2
1620,2,1,, ,2
1620,3,99,, ,
1620,4,99,, ,
1620,5,99,, ,
1620,6,1,, ,2
1622,1,1,, ,5
1622,2,2,, ,5
1622,3,1,, ,5
1622,4,3,2, ,
1622,5,3,2, ,
1622,6,1,, ,5
1623,1,3,3, ,
1623,2,3,3, ,
1623,3,3,6, ,
1623,4,3,2, ,
1623,5,3,6, ,
1623,6,3,2, ,
1624,1,1,, ,2
1624,2,99,, ,
1624,3,1,, ,2
1624,4,3,2, ,
1624,5,1,, ,2
1624,6,3,1, ,
1626,1,1,, ,1
1626,2,2,, ,1
1626,3,2,, ,1
1626,4,2,, ,1
1626,5,2,, ,1
1626,6,1,, ,1
1627,1,99,, ,
1627,2,99,, ,
1627,3,99,, ,
1627,4,99,, ,
1627,5,99,, ,
1627,6,99,, ,
1628,1,99,, ,
1628,2,99,, ,
1628,3,99,, ,
1628,4,99,, ,
1628,5,99,, ,
1628,6,99,, ,
1629,1,99,, ,
1629,2,99,, ,
1629,3,99,, ,
1629,4,99,, ,
1629,5,99,, ,
1629,6,99,, ,
1630,1,2,, ,2
1630,2,99,, ,
1630,3,99,, ,
1630,4,99,, ,
1630,5,99,, ,
1630,6,99,, ,
1631,1,99,, ,
1631,2,99,, ,
1631,3,99,, ,
1631,4,99,, ,
1631,5,99,, ,
1631,6,99,, ,
1632,1,99,, ,
1632,2,99,, ,
1632,3,99,, ,
1632,4,99,, ,
1632,5,99,, ,
1632,6,99,, ,
1633,1,99,, ,
1633,2,99,, ,
1633,3,99,, ,
1633,4,99,, ,
1633,5,99,, ,
1633,6,99,, ,
1634,1,99,, ,
1634,2,99,, ,
1634,3,99,, ,
1634,4,99,, ,
1634,5,99,, ,
1634,6,99,, ,
1636,1,99,, ,
1636,2,99,, ,
1636,3,99,, ,
1636,4,99,, ,
1636,5,99,, ,
1636,6,99,, ,
1638,1,99,, ,
1638,2,99,, ,
1638,3,99,, ,
1638,4,99,, ,
1638,5,99,, ,
1638,6,99,, ,
1639,1,99,, ,
1639,2,99,, ,
1639,3,99,, ,
1639,4,99,, ,
1639,5,99,, ,
1639,6,99,, ,
1640,1,99,, ,
1640,2,99,, ,
1640,3,99,, ,
1640,4,99,, ,
1640,5,99,, ,
1640,6,99,, ,
1641,1,1,, ,2
1641,2,1,, ,2
1641,3,1,, ,2
1641,4,99,, ,
1641,5,99,, ,
1641,6,99,, ,
1642,1,1,, ,5
1642,2,1,, ,2
1642,3,1,, ,5
1642,4,3,1, ,
1642,5,99,, ,
1642,6,2,, ,5
1643,1,1,, ,2
1643,2,99,, ,
1643,3,99,, ,
1643,4,99,, ,
1643,5,99,, ,
1643,6,1,, ,5
1644,1,1,, ,2
1644,2,1,, ,2
1644,3,1,, ,5
1644,4,99,, ,
1644,5,1,, ,5
1644,6,1,, ,5
1645,1,2,, ,5
1645,2,99,, ,
1645,3,2,, ,5
1645,4,3,1, ,
1645,5,3,1, ,
1645,6,1,, ,5
1647,1,1,, ,1
1647,2,1,, ,1
1647,3,1,, ,1
1647,4,3,1, ,
1647,5,3,1, ,
1647,6,3,1, ,
1648,1,3,1, ,
1648,2,1,, ,1
1648,3,99,, ,
1648,4,99,, ,
1648,5,3,1, ,
1648,6,99,, ,
1649,1,1,, ,2
1649,2,1,, ,2
1649,3,99,, ,
1649,4,99,, ,
1649,5,99,, ,
1649,6,1,, ,5
1651,1,99,, ,
1651,2,99,, ,
1651,3,99,, ,
1651,4,99,, ,
1651,5,99,, ,
1651,6,99,, ,
1652,1,1,, ,2
1652,2,99,, ,
1652,3,99,, ,
1652,4,99,, ,
1652,5,99,, ,
1652,6,1,, ,5
1675,1,99,, ,
1675,2,99,, ,
1675,3,99,, ,
1675,4,99,, ,
1675,5,99,, ,
1675,6,99,, ,
1676,1,99,, ,
1676,2,99,, ,
1676,3,99,, ,
1676,4,99,, ,
1676,5,99,, ,
1676,6,99,, ,
1681,1,1,, ,2
1681,2,2,, ,2
1681,3,3,6, ,
1681,4,3,6, ,
1681,5,1,, ,2
1681,6,1,, ,2
1683,1,1,, ,2
1683,2,1,, ,2
1683,3,3,6, ,
1683,4,3,6, ,
1683,5,1,, ,2
1683,6,1,, ,5
1688,1,1,, ,5
1688,2,3,6, ,
1688,3,1,, ,5
1688,4,3,6, ,
1688,5,3,6, ,
1688,6,2,, ,5
1689,1,2,, ,5
1689,2,3,3, ,
1689,3,2,, ,5
1689,4,3,6, ,
1689,5,3,3, ,
1689,6,2,, ,5
1690,1,2,, ,5
1690,2,3,6, ,
1690,3,2,, ,5
1690,4,3,6, ,
1690,5,3,6, ,
1690,6,2,, ,5
1692,1,1,, ,5
1692,2,3,6, ,
1692,3,1,, ,5
1692,4,3,6, ,
1692,5,3,6, ,
1692,6,2,, ,1
1693,1,2,, ,5
1693,2,3,6, ,
1693,3,1,, ,5
1693,4,3,6, ,
1693,5,3,6, ,
1693,6,1,, ,5
1709,1,1,, ,2
1709,2,99,, ,
1709,3,99,, ,
1709,4,99,, ,
1709,5,99,, ,
1709,6,99,, ,
1710,1,1,, ,2
1710,2,99,, ,
1710,3,99,, ,
1710,4,99,, ,
1710,5,99,, ,
1710,6,99,, ,
1711,1,1,, ,5
1711,2,2,, ,1
1711,3,1,, ,5
1711,4,99,, ,
1711,5,3,1, ,
1711,6,1,, ,5
1712,1,1,, ,5
1712,2,1,, ,1
1712,3,1,, ,1
1712,4,3,1, ,
1712,5,3,1, ,
1712,6,2,, ,1
1713,1,1,, ,1
1713,2,3,1, ,
1713,3,1,, ,1
1713,4,3,1, ,
1713,5,1,, ,1
1713,6,1,, ,1
1714,1,99,, ,
1714,2,99,, ,
1714,3,1,, ,5
1714,4,99,, ,
1714,5,99,, ,
1714,6,2,, ,2
1715,1,2,, ,5
1715,2,3,6, ,
1715,3,2,, ,5
1715,4,3,6, ,
1715,5,3,6, ,
1715,6,3,6, ,
1716,1,2,, ,5
1716,2,2,, ,2
1716,3,2,, ,5
1716,4,3,6, ,
1716,5,3,6, ,
1716,6,2,, ,5
1719,1,2,, ,5
1719,2,3,6, ,
1719,3,2,, ,5
1719,4,3,6, ,
1719,5,3,6, ,
1719,6,2,, ,5
1721,1,2,, ,5
1721,2,3,3, ,
1721,3,2,, ,5
1721,4,3,6, ,
1721,5,3,6, ,
1721,6,2,, ,5
1722,1,1,, ,5
1722,2,3,6, ,
1722,3,2,, ,5
1722,4,3,6, ,
1722,5,3,3, ,
1722,6,2,, ,5
1723,1,2,, ,5
1723,2,2,, ,5
1723,3,2,, ,5
1723,4,3,6, ,
1723,5,3,6, ,
1723,6,2,, ,5
1724,1,1,, ,5
1724,2,3,3, ,
1724,3,2,, ,5
1724,4,3,6, ,
1724,5,2,, ,5
1724,6,2,, ,5
1725,1,2,, ,5
1725,2,3,6, ,
1725,3,2,, ,5
1725,4,3,6, ,
1725,5,3,6, ,
1725,6,2,, ,1
1726,1,2,, ,5
1726,2,3,6, ,
1726,3,2,, ,5
1726,4,3,6, ,
1726,5,3,6, ,
1726,6,2,, ,5
1802,1,1,, ,5
1802,2,1,, ,5
1802,3,1,, ,2
1802,4,3,2, ,
1802,5,1,, ,2
1802,6,1,, ,5
1803,1,1,, ,1
1803,2,1,, ,1
1803,3,3,2, ,
1803,4,3,2, ,
1803,5,3,2, ,
1803,6,1,, ,1
1805,1,2,, ,5
1805,2,3,6, ,
1805,3,2,, ,5
1805,4,3,6, ,
1805,5,3,6, ,
1805,6,3,6, ,
1806,1,1,, ,1
1806,2,1,, ,1
1806,3,3,99, ,
1806,4,3,2, ,
1806,5,1,, ,1
1806,6,3,99, ,
1807,1,2,, ,5
1807,2,3,6, ,
1807,3,1,, ,5
1807,4,3,6, ,
1807,5,3,6, ,
1807,6,3,6, ,
1808,1,2,, ,1
1808,2,3,6, ,
1808,3,2,, ,1
1808,4,3,6, ,
1808,5,2,, ,3
1808,6,2,, ,3
1809,1,2,, ,5
1809,2,3,6, ,
1809,3,2,, ,5
1809,4,3,6, ,
1809,5,3,6, ,
1809,6,3,6, ,
1810,1,3,6, ,
1810,2,3,6, ,
1810,3,3,6, ,
1810,4,3,6, ,
1810,5,3,6, ,
1810,6,3,6, ,
1811,1,2,, ,5
1811,2,3,6, ,
1811,3,2,, ,5
1811,4,3,6, ,
1811,5,3,6, ,
1811,6,3,6, ,
1812,1,1,, ,2
1812,2,1,, ,5
1812,3,3,2, ,
1812,4,3,2, ,
1812,5,1,, ,2
1812,6,1,, ,5
1813,1,1,, ,2
1813,2,1,, ,5
1813,3,1,, ,2
1813,4,3,2, ,
1813,5,1,, ,2
1813,6,1,, ,5
1814,1,1,, ,2
1814,2,1,, ,5
1814,3,3,2, ,
1814,4,3,2, ,
1814,5,1,, ,2
1814,6,1,, ,5
1815,1,1,, ,2
1815,2,1,, ,5
1815,3,3,2, ,
1815,4,3,2, ,
1815,5,1,, ,2
1815,6,1,, ,5
1816,1,1,, ,5
1816,2,1,, ,2
1816,3,3,99, ,
1816,4,3,2, ,
1816,5,3,99, ,
1816,6,1,, ,5
1817,1,2,, ,1
1817,2,3,6, ,
1817,3,1,, ,1
1817,4,3,6, ,
1817,5,3,6, ,
1817,6,3,6, ,
1818,1,2,, ,2
1818,2,3,6, ,
1818,3,2,, ,5
1818,4,3,6, ,
1818,5,3,6, ,
1818,6,2,, ,2
1819,1,1,, ,5
1819,2,1,, ,2
1819,3,3,2, ,
1819,4,3,2, ,
1819,5,3,2, ,
1819,6,1,, ,5
1820,1,1,, ,2
1820,2,1,, ,1
1820,3,3,2, ,
1820,4,3,2, ,
1820,5,3,2, ,
1820,6,1,, ,5
1822,1,1,, ,2
1822,2,1,, ,1
1822,3,3,2, ,
1822,4,3,2, ,
1822,5,99,, ,
1822,6,1,, ,5
1823,1,1,, ,1
1823,2,1,, ,1
1823,3,3,2, ,
1823,4,3,2, ,
1823,5,3,2, ,
1823,6,1,, ,1
1826,1,1,, ,2
1826,2,1,, ,2
1826,3,3,1, ,
1826,4,3,1, ,
1826,5,1,, ,2
1826,6,1,, ,5
1827,1,1,, ,2
1827,2,1,, ,2
1827,3,1,, ,2
1827,4,3,1, ,
1827,5,3,1, ,
1827,6,1,, ,5
1830,1,2,, ,5
1830,2,3,6, ,
1830,3,2,, ,5
1830,4,3,6, ,
1830,5,3,6, ,
1830,6,3,6, ,
1831,1,3,6, ,
1831,2,3,6, ,
1831,3,3,2, ,
1831,4,3,2, ,
1831,5,3,2, ,
1831,6,1,, ,1
1834,1,2,, ,5
1834,2,3,6, ,
1834,3,2,, ,5
1834,4,3,6, ,
1834,5,3,6, ,
1834,6,2,, ,5
1835,1,2,, ,5
1835,2,3,6, ,
1835,3,2,, ,5
1835,4,3,6, ,
1835,5,3,6, ,
1835,6,3,6, ,
1836,1,1,, ,2
1836,2,1,, ,1
1836,3,3,2, ,
1836,4,3,2, ,
1836,5,1,, ,2
1836,6,1,, ,5
1837,1,3,6, ,
1837,2,3,6, ,
1837,3,2,, ,5
1837,4,3,6, ,
1837,5,3,6, ,
1837,6,3,6, ,
1838,1,1,, ,2
1838,2,1,, ,2
1838,3,3,99, ,
1838,4,3,2, ,
1838,5,3,2, ,
1838,6,1,, ,5
1839,1,1,, ,5
1839,2,1,, ,2
1839,3,3,99, ,
1839,4,3,99, ,
1839,5,3,99, ,
1839,6,1,, ,5
1840,1,1,, ,5
1840,2,1,, ,2
1840,3,3,2, ,
1840,4,3,2, ,
1840,5,1,, ,5
1840,6,1,, ,5
1841,1,1,, ,5
1841,2,1,, ,2
1841,3,3,99, ,
1841,4,3,2, ,
1841,5,1,, ,2
1841,6,1,, ,5
1842,1,1,, ,5
1842,2,1,, ,2
1842,3,3,99, ,
1842,4,3,2, ,
1842,5,1,, ,2
1842,6,1,, ,5
1847,1,1,, ,5
1847,2,3,6, ,
1847,3,1,, ,5
1847,4,3,6, ,
1847,5,3,6, ,
1847,6,2,, ,5
1849,1,1,, ,5
1849,2,2,, ,5
1849,3,1,, ,5
1849,4,3,6, ,
1849,5,3,6, ,
1849,6,2,, ,5
1852,1,1,, ,5
1852,2,1,, ,5
1852,3,3,2, ,
1852,4,3,2, ,
1852,5,3,2, ,
1852,6,1,, ,5
1855,1,3,99, ,
1855,2,1,, ,5
1855,3,3,2, ,
1855,4,3,2, ,
1855,5,3,99, ,
1855,6,1,, ,5
1857,1,2,, ,5
1857,2,3,6, ,
1857,3,2,, ,5
1857,4,3,6, ,
1857,5,3,6, ,
1857,6,2,, ,5
1858,1,1,, ,5
1858,2,3,6, ,
1858,3,1,, ,5
1858,4,3,6, ,
1858,5,3,6, ,
1858,6,2,, ,5
1859,1,1,, ,2
1859,2,1,, ,5
1859,3,3,2, ,
1859,4,3,2, ,
1859,5,3,2, ,
1859,6,1,, ,5
3001,1,99,, ,
3001,2,99,, ,
3001,3,99,, ,
3001,4,99,, ,
3001,5,99,, ,
3001,6,99,, ,
3002,1,1,, ,2
3002,2,3,1, ,
3002,3,1,, ,2
3002,4,3,1, ,
3002,5,3,1, ,
3002,6,3,3, ,
3003,1,1,, ,1
3003,2,1,, ,1
3003,3,1,, ,1
3003,4,3,2, ,
3003,5,3,2, ,
3003,6,1,, ,1
3004,1,1,, ,2
3004,2,1,, ,5
3004,3,3,99, ,
3004,4,3,2, ,
3004,5,3,99, ,
3004,6,1,, ,5
3005,1,1,, ,2
3005,2,1,, ,1
3005,3,3,2, ,
3005,4,3,2, ,
3005,5,3,99, ,
3005,6,1,, ,5
3006,1,1,, ,2
3006,2,1,, ,5
3006,3,3,2, ,
3006,4,3,2, ,
3006,5,3,99, ,
3006,6,1,, ,5
3007,1,1,, ,5
3007,2,3,6, ,
3007,3,1,, ,5
3007,4,3,6, ,
3007,5,3,6, ,
3007,6,2,, ,5
3008,1,2,, ,5
3008,2,2,, ,5
3008,3,2,, ,5
3008,4,3,6, ,
3008,5,3,6, ,
3008,6,2,, ,5
3009,1,2,, ,5
3009,2,3,6, ,
3009,3,2,, ,5
3009,4,3,6, ,
3009,5,3,6, ,
3009,6,2,, ,5
3010,1,1,, ,2
3010,2,2,, ,5
3010,3,1,, ,5
3010,4,3,1, ,
3010,5,3,1, ,
3010,6,2,, ,5
3011,1,1,, ,2
3011,2,1,, ,2
3011,3,99,, ,
3011,4,99,, ,
3011,5,99,, ,
3011,6,2,, ,5
3012,1,99,, ,
3012,2,99,, ,
3012,3,99,, ,
3012,4,99,, ,
3012,5,99,, ,
3012,6,99,, ,
3013,1,99,, ,
3013,2,99,, ,
3013,3,99,, ,
3013,4,99,, ,
3013,5,99,, ,
3013,6,99,, ,
3014,1,3,3, ,
3014,2,3,3, ,
3014,3,3,3, ,
3014,4,3,3, ,
3014,5,3,3, ,
3014,6,3,3, ,
3015,1,3,6, ,
3015,2,3,6, ,
3015,3,3,6, ,
3015,4,3,3, ,
3015,5,3,3, ,
3015,6,3,6, ,
3016,1,2,, ,5
3016,2,99,, ,
3016,3,2,, ,5
3016,4,99,, ,
3016,5,99,, ,
3016,6,3,6, ,
3017,1,1,, ,2
3017,2,1,, ,1
3017,3,1,, ,1
3017,4,3,2, ,
3017,5,3,1, ,
3017,6,1,, ,5
3018,1,1,, ,2
3018,2,1,, ,2
3018,3,3,1, ,
3018,4,3,2, ,
3018,5,3,1, ,
3018,6,1,, ,5
3019,1,2,, ,5
3019,2,3,6, ,
3019,3,2,, ,5
3019,4,3,6, ,
3019,5,3,6, ,
3019,6,3,6, ,
3020,1,2,, ,5
3020,2,3,6, ,
3020,3,1,, ,5
3020,4,3,6, ,
3020,5,3,6, ,
3020,6,3,6, ,
3021,1,1,, ,5
3021,2,1,, ,2
3021,3,3,2, ,
3021,4,3,2, ,
3021,5,3,99, ,
3021,6,1,, ,5
3022,1,2,, ,5
3022,2,3,6, ,
3022,3,2,, ,5
3022,4,3,6, ,
3022,5,3,6, ,
3022,6,3,6, ,
3023,1,2,, ,5
3023,2,3,6, ,
3023,3,2,, ,5
3023,4,3,6, ,
3023,5,3,6, ,
3023,6,3,6, ,
3024,1,2,, ,5
3024,2,3,6, ,
3024,3,3,6, ,
3024,4,3,6, ,
3024,5,3,6, ,
3024,6,3,6, ,
3025,1,1,, ,2
3025,2,1,, ,2
3025,3,1,, ,2
3025,4,2,, ,2
3025,5,1,, ,2
3025,6,1,, ,5
3026,1,99,, ,
3026,2,99,, ,
3026,3,99,, ,
3026,4,99,, ,
3026,5,99,, ,
3026,6,99,, ,
3030,1,99,, ,
3030,2,99,, ,
3030,3,99,, ,
3030,4,99,, ,
3030,5,99,, ,
3030,6,99,, ,
3031,1,2,, ,5
3031,2,2,, ,1
3031,3,1,, ,5
3031,4,3,6, ,
3031,5,3,3, ,
3031,6,2,, ,5
3032,1,2,, ,5
3032,2,3,6, ,
3032,3,2,, ,5
3032,4,3,6, ,
3032,5,3,6, ,
3032,6,2,, ,5
3033,1,1,, ,5
3033,2,1,, ,2
3033,3,3,99, ,
3033,4,3,2, ,
3033,5,3,99, ,
3033,6,1,, ,5
3034,1,1,, ,5
3034,2,1,, ,2
3034,3,1,, ,2
3034,4,3,2, ,
3034,5,1,, ,2
3034,6,1,, ,5
3035,1,99,, ,
3035,2,99,, ,
3035,3,99,, ,
3035,4,99,, ,
3035,5,99,, ,
3035,6,99,, ,
3036,1,1,, ,1
3036,2,1,, ,1
3036,3,3,6, ,
3036,4,3,3, ,
3036,5,1,, ,5
3036,6,1,, ,5
3037,1,2,, ,2
3037,2,99,, ,
3037,3,2,, ,2
3037,4,3,3, ,
3037,5,3,6, ,
3037,6,3,3, ,
3038,1,1,, ,2
3038,2,1,, ,2
3038,3,3,6, ,
3038,4,3,3, ,
3038,5,3,6, ,
3038,6,2,, ,2
3039,1,2,, ,1
3039,2,2,, ,1
3039,3,2,, ,1
3039,4,3,3, ,
3039,5,2,, ,1
3039,6,2,, ,1
3040,1,2,, ,2
3040,2,2,, ,2
3040,3,3,6, ,
3040,4,3,3, ,
3040,5,3,3, ,
3040,6,3,3, ,
3041,1,1,, ,2
3041,2,2,, ,2
3041,3,2,, ,2
3041,4,3,3, ,
3041,5,2,, ,2
3041,6,1,, ,5
3042,1,1,, ,2
3042,2,1,, ,2
3042,3,1,, ,2
3042,4,3,3, ,
3042,5,1,, ,2
3042,6,1,, ,2
3043,1,1,, ,2
3043,2,1,, ,2
3043,3,3,6, ,
3043,4,3,2, ,
3043,5,3,2, ,
3043,6,1,, ,5
32,1,2,, ,2
32,2,2,, ,2
32,3,3,1, ,
32,4,3,2, ,
32,5,3,1, ,
32,6,3,2, ,
33,1,2,, ,2
33,2,99,, ,
33,3,99,, ,
33,4,99,, ,
33,5,99,, ,
33,6,99,, ,
34,1,1,, ,2
34,2,1,, ,2
34,3,99,, ,
34,4,99,, ,
34,5,99,, ,
34,6,99,, ,
35,1,2,, ,2
35,2,2,, ,2
35,3,3,1, ,
35,4,3,2, ,
35,5,3,1, ,
35,6,3,2, ,
36,1,2,, ,2
36,2,99,, ,
36,3,99,, ,
36,4,99,, ,
36,5,99,, ,
36,6,99,, ,
37,1,1,, ,2
37,2,1,, ,2
37,3,99,, ,
37,4,3,2, ,
37,5,99,, ,
37,6,99,, ,
38,1,3,3, ,
38,2,3,2, ,
38,3,3,1, ,
38,4,3,2, ,
38,5,3,3, ,
38,6,3,3, ,
39,1,1,, ,1
39,2,1,, ,2
39,3,3,2, ,
39,4,3,2, ,
39,5,3,2, ,
39,6,3,2, ,
40,1,1,, ,2
40,2,1,, ,2
40,3,3,1, ,
40,4,99,, ,
40,5,99,, ,
40,6,99,, ,
41,1,99,, ,
41,2,99,, ,
41,3,99,, ,
41,4,99,, ,
41,5,99,, ,
41,6,99,, ,
42,1,99,, ,
42,2,99,, ,
42,3,99,, ,
42,4,99,, ,
42,5,99,, ,
42,6,99,, ,
43,1,3,2, ,
43,2,3,1, ,
43,3,3,3, ,
43,4,3,2, ,
43,5,3,1, ,
43,6,3,1, ,
44,1,3,3, ,
44,2,3,2, ,
44,3,2,, ,3
44,4,3,1, ,
44,5,1,, ,3
44,6,3,3, ,
45,1,1,, ,2
45,2,1,, ,2
45,3,3,2, ,
45,4,3,2, ,
45,5,3,2, ,
45,6,3,1, ,
46,1,99,, ,
46,2,99,, ,
46,3,99,, ,
46,4,3,2, ,
46,5,3,1, ,
46,6,3,1, ,
47,1,3,3, ,
47,2,3,4, ,
47,3,3,4, ,
47,4,3,2, ,
47,5,2,, ,1
47,6,3,1, ,
48,1,3,3, ,
48,2,99,, ,
48,3,2,, ,3
48,4,99,, ,
48,5,99,, ,
48,6,99,, ,
49,1,3,2, ,
49,2,3,3, ,
49,3,3,2, ,
49,4,3,2, ,
49,5,3,2, ,
49,6,3,2, ,
68,1,1,, ,2
68,2,1,, ,2
68,3,3,2, ,
68,4,3,2, ,
68,5,3,2, ,
68,6,3,2, ,
69,1,3,3, ,
69,2,3,3, ,
69,3,3,4, ,
69,4,3,4, ,
69,5,3,3, ,
69,6,3,4, ,
70,1,2,, ,2
70,2,2,, ,2
70,3,3,3, ,
70,4,3,1, ,
70,5,3,1, ,
70,6,3,1, ,
75,1,1,, ,2
75,2,99,, ,
75,3,2,, ,2
75,4,3,1, ,
75,5,1,, ,2
75,6,99,, ,
76,1,3,3, ,
76,2,3,3, ,
76,3,3,3, ,
76,4,3,2, ,
76,5,3,3, ,
76,6,3,4, ,
77,1,99,, ,
77,2,99,, ,
77,3,99,, ,
77,4,99,, ,
77,5,99,, ,
77,6,99,, ,
78,1,1,, ,5
78,2,3,2, ,
78,3,3,2, ,
78,4,3,2, ,
78,5,3,2, ,
78,6,3,2, ,
79,1,99,, ,
79,2,99,, ,
79,3,99,, ,
79,4,99,, ,
79,5,99,, ,
79,6,99,, ,
80,1,2,, ,2
80,2,2,, ,2
80,3,3,1, ,
80,4,3,99, ,
80,5,3,3, ,
80,6,3,4, ,
81,1,1,, ,1
81,2,1,, ,1
81,3,3,2, ,
81,4,3,2, ,
81,5,3,2, ,
81,6,3,1, ,
82,1,1,, ,3
82,2,1,, ,3
82,3,3,2, ,
82,4,3,2, ,
82,5,3,2, ,
82,6,3,2, ,
83,1,3,3, ,
83,2,3,4, ,
83,3,3,4, ,
83,4,3,4, ,
83,5,3,3, ,
83,6,3,3, ,
84,1,2,, ,2
84,2,2,, ,2
84,3,3,1, ,
84,4,3,3, ,
84,5,3,99, ,
84,6,3,4, ,
85,1,2,, ,2
