HH_Id,Food_Item,Qnt_Consumed,ETB_Value
3032,49,0,
3032,50,2,700
3032,51,2,200
3032,52,0,
3032,53,0,
3032,54,0,
3032,55,0,
3032,56,0,
3032,57,0,
3032,58,0,
3032,59,0,
3032,60,0,
3032,61,0,
3032,62,0,
3032,63,0,
3032,64,0,
3032,65,0,
3032,66,0,
3032,67,0,
3032,68,0,
3032,69,0,
3032,70,30,150
3032,71,25,625
3032,72,4,200
3032,73,1,350
3032,74,0,
3032,75,0,
3032,76,0,
3032,77,5,500
3032,78,0,
3032,79,0,
3032,80,0,
3032,81,20,100
3032,82,10,50
3032,83,0,
3032,84,0,
3032,85,2,80
3032,86,2,28
3032,87,0,
3032,88,0,
3032,89,2,260
3032,90,0,
3032,91,,200
3032,92,,300
3032,93,,0
3032,94,,100
3032,95,,0
3032,96,,200
3032,97,,0
3032,98,,100
3032,99,,0
3032,100,,0
3032,101,,0
3033,1,0,
3033,2,0,
3033,3,50,2400
3033,4,25,800
3033,5,0,
3033,6,0,
3033,7,0,
3033,8,0,
3033,9,0,
3033,10,0,
3033,11,10,120
3033,12,8,304
3033,13,0,
3033,14,0,
3033,15,0,
3033,16,0,
3033,17,0,
3033,18,0,
3033,19,0,
3033,20,0,
3033,21,0,
3033,22,0,
3033,23,2,40
3033,24,0,
3033,25,0,
3033,26,0,
3033,27,0,
3033,28,0,
3033,29,0,
3033,30,0,
3033,31,20,200
3033,32,0,
3033,33,0,
3033,34,0,
3033,35,2,380
3033,36,-999,-999
3033,37,1200,60
3033,38,150,7
3033,39,0,
3033,40,8,80
3033,41,8,96
3033,42,0,
3033,43,0,
3033,44,5,50
3033,45,3,45
3033,46,0,
3033,47,0,
3033,48,0,
3033,49,0,
3033,50,2,300
3033,51,1,110
3033,52,0,
3033,53,0,
3033,54,0,
3033,55,0,
3033,56,0,
3033,57,0,
3033,58,0,
3033,59,0,
3033,60,0,
3033,61,0,
3033,62,0,
3033,63,2,800
3033,64,0,
3033,65,0,
3033,66,0,
3033,67,0,
3033,68,0,
3033,69,0,
3033,70,10,45
3033,71,6,150
3033,72,2,140
3033,73,1,400
3033,74,0,
3033,75,0,
3033,76,0,
3033,77,5,450
3033,78,0,
3033,79,0,
3033,80,0,
3033,81,0,
3033,82,0,
3033,83,0,
3033,84,0,
3033,85,3,135
3033,86,2,30
3033,87,0,
3033,88,0,
3033,89,0,
3033,90,0,
3033,91,,90
3033,92,,0
3033,93,,0
3033,94,,0
3033,95,,0
3033,96,,450
3033,97,,0
3033,98,,150
3033,99,,60
3033,100,,200
3033,101,,0
3034,1,0,
3034,2,0,
3034,3,20,960
3034,4,10,380
3034,5,0,
3034,6,0,
3034,7,0,
3034,8,0,
3034,9,0,
3034,10,0,
3034,11,10,120
3034,12,3,126
3034,13,0,
3034,14,0,
3034,15,0,
3034,16,0,
3034,17,0,
3034,18,0,
3034,19,0,
3034,20,0,
3034,21,0,
3034,22,0,
3034,23,1,22
3034,24,0,
3034,25,0,
3034,26,0,
3034,27,0,
3034,28,0,
3034,29,0,
3034,30,0,
3034,31,20,200
3034,32,0,
3034,33,0,
3034,34,0,
3034,35,1,180
3034,36,-999,-999
3034,37,600,20
3034,38,60,2
3034,39,0,
3034,40,3,24
3034,41,5,60
3034,42,0,
3034,43,0,
3034,44,3,30
3034,45,0,
3034,46,0,
3034,47,0,
3034,48,0,
3034,49,0,
3034,50,1,150
3034,51,1,110
3034,52,0,
3034,53,0,
3034,54,0,
3034,55,0,
3034,56,0,
3034,57,0,
3034,58,0,
3034,59,0,
3034,60,0,
3034,61,0,
3034,62,0,
3034,63,1,350
3034,64,0,
3034,65,0,
3034,66,0,
3034,67,0,
3034,68,0,
3034,69,0,
3034,70,0,
3034,71,2,40
3034,72,1,75
3034,73,1,520
3034,74,0,
3034,75,0,
3034,76,0,
3034,77,2,180
3034,78,0,
3034,79,0,
3034,80,0,
3034,81,0,
3034,82,0,
3034,83,0,
3034,84,0,
3034,85,1,45
3034,86,1,15
3034,87,0,
3034,88,0,
3034,89,0,
3034,90,0,
3034,91,,0
3034,92,,0
3034,93,,0
3034,94,,100
3034,95,,0
3034,96,,200
3034,97,,0
3034,98,,100
3034,99,,50
3034,100,,50
3034,101,,0
3035,1,0,
3035,2,0,
3035,3,25,1000
3035,4,25,800
3035,5,10,280
3035,6,2,120
3035,7,0,
3035,8,0,
3035,9,0,
3035,10,0,
3035,11,5,75
3035,12,0,
3035,13,0,
3035,14,0,
3035,15,0,
3035,16,0,
3035,17,0,
3035,18,0,
3035,19,0,
3035,20,0,
3035,21,0,
3035,22,0,
3035,23,0,
3035,24,0,
3035,25,0,
3035,26,0,
3035,27,0,
3035,28,0,
3035,29,0,
3035,30,0,
3035,31,0,
3035,32,0,
3035,33,0,
3035,34,0,
3035,35,2,350
3035,36,0,
3035,37,0,
3035,38,600,30
3035,39,0,
3035,40,0,
3035,41,2,40
3035,42,8,120
3035,43,0,
3035,44,0,
3035,45,0,
3035,46,0,
3035,47,0,
3035,48,0,
3035,49,0,
3035,50,1,380
3035,51,0,
3035,52,0,
3035,53,0,
3035,54,0,
3035,55,0,
3035,56,0,
3035,57,0,
3035,58,0,
3035,59,0,
3035,60,0,
3035,61,0,
3035,62,0,
3035,63,0,
3035,64,0,
3035,65,0,
3035,66,0,
3035,67,0,
3035,68,0,
3035,69,0,
3035,70,0,
3035,71,10,280
3035,72,0,
3035,73,0,
3035,74,0,
3035,75,0,
3035,76,0,
3035,77,3,420
3035,78,0,
3035,79,0,
3035,80,0,
3035,81,0,
3035,82,0,
3035,83,0,
3035,84,0,
3035,85,2,80
3035,86,2,30
3035,87,0,
3035,88,0,
3035,89,0,
3035,90,0,
3035,91,,0
3035,92,,0
3035,93,,0
3035,94,,500
3035,95,,0
3035,96,,100
3035,97,,0
3035,98,,250
3035,99,,0
3035,100,,25
3035,101,,0
3036,1,0,
3036,2,0,
3036,3,0,
3036,4,10,300
3036,5,10,350
3036,6,0,
3036,7,0,
3036,8,0,
3036,9,0,
3036,10,0,
3036,11,2,20
3036,12,3,90
3036,13,0,
3036,14,0,
3036,15,0,
3036,16,0,
3036,17,0,
3036,18,0,
3036,19,0,
3036,20,0,
3036,21,0,
3036,22,0,
3036,23,0,
3036,24,0,
3036,25,0,
3036,26,0,
3036,27,0,
3036,28,0,
3036,29,0,
3036,30,0,
3036,31,0,
3036,32,0,
3036,33,0,
3036,34,0,
3036,35,5,125
3036,36,500,0
3036,37,500,0
3036,38,400,20
3036,39,0,
3036,40,3,30
3036,41,3,45
3036,42,2,20
3036,43,0,
3036,44,0,
3036,45,0,
3036,46,0,
3036,47,0,
3036,48,0,
3036,49,0,
3036,50,5,100
3036,51,0,
3036,52,0,
3036,53,0,
3036,54,0,
3036,55,0,
3036,56,0,
3036,57,0,
3036,58,0,
3036,59,0,
3036,60,0,
3036,61,0,
3036,62,0,
3036,63,0,
3036,64,0,
3036,65,0,
3036,66,0,
3036,67,0,
3036,68,0,
3036,69,0,
3036,70,0,
3036,71,0,
3036,72,0,
3036,73,0,
3036,74,0,
3036,75,0,
3036,76,0,
3036,77,1,100
3036,78,0,
3036,79,0,
3036,80,0,
3036,81,0,
3036,82,0,
3036,83,0,
3036,84,0,
3036,85,0,
3036,86,1,10
3036,87,0,
3036,88,0,
3036,89,0,
3036,90,0,
3036,91,,0
3036,92,,0
3036,93,,0
3036,94,,50
3036,95,,0
3036,96,,0
3036,97,,50
3036,98,,100
3036,99,,0
3036,100,,50
3036,101,,0
3037,1,0,
3037,2,0,
3037,3,5,150
3037,4,10,300
3037,5,5,150
3037,6,2,50
3037,7,0,
3037,8,0,
3037,9,0,
3037,10,0,
3037,11,2,20
3037,12,1,35
3037,13,0,
3037,14,0,
3037,15,0,
3037,16,0,
3037,17,0,
3037,18,0,
3037,19,0,
3037,20,0,
3037,21,0,
3037,22,0,
3037,23,0,
3037,24,0,
3037,25,0,
3037,26,0,
3037,27,0,
3037,28,0,
3037,29,0,
3037,30,0,
3037,31,0,
3037,32,0,
3037,33,0,
3037,34,0,
3037,35,1,150
3037,36,500,0
3037,37,400,0
3037,38,400,0
3037,39,0,
3037,40,2,20
3037,41,3,30
3037,42,3,30
3037,43,0,
3037,44,0,
3037,45,0,
3037,46,0,
3037,47,0,
3037,48,0,
3037,49,0,
3037,50,25,80
3037,51,0,
3037,52,0,
3037,53,0,
3037,54,0,
3037,55,0,
3037,56,0,
3037,57,0,
3037,58,0,
3037,59,0,
3037,60,0,
3037,61,0,
3037,62,0,
3037,63,0,
3037,64,0,
3037,65,0,
3037,66,0,
3037,67,0,
3037,68,0,
3037,69,0,
3037,70,0,
3037,71,0,
3037,72,0,
3037,73,0,
3037,74,0,
3037,75,0,
3037,76,0,
3037,77,1,85
3037,78,0,
3037,79,0,
3037,80,0,
3037,81,0,
3037,82,0,
3037,83,0,
3037,84,0,
3037,85,0,
3037,86,1,10
3037,87,0,
3037,88,0,
3037,89,0,
3037,90,0,
3037,91,,0
3037,92,,0
3037,93,,0
3037,94,,50
3037,95,,0
3037,96,,0
3037,97,,0
3037,98,,50
3037,99,,0
3037,100,,0
3037,101,,0
3038,1,5,90
3038,2,0,
3038,3,5,180
3038,4,5,150
3038,5,0,
3038,6,2,60
3038,7,0,
3038,8,0,
3038,9,0,
3038,10,0,
3038,11,2,20
3038,12,1,50
3038,13,0,
3038,14,0,
3038,15,0,
3038,16,0,
3038,17,0,
3038,18,0,
3038,19,0,
3038,20,0,
3038,21,0,
3038,22,0,
3038,23,0,
3038,24,0,
3038,25,0,
3038,26,0,
3038,27,0,
3038,28,0,
3038,29,0,
3038,30,0,
3038,31,0,
3038,32,0,
3038,33,0,
3038,34,0,
3038,35,1,150
3038,36,600,0
3038,37,400,350
3038,38,0,
3038,39,0,
3038,40,2,20
3038,41,2,20
3038,42,3,30
3038,43,0,
3038,44,0,
3038,45,0,
3038,46,0,
3038,47,0,
3038,48,0,
3038,49,0,
3038,50,25,50
3038,51,0,
3038,52,0,
3038,53,0,
3038,54,0,
3038,55,0,
3038,56,0,
3038,57,0,
3038,58,0,
3038,59,0,
3038,60,0,
3038,61,0,
3038,62,0,
3038,63,0,
3038,64,0,
3038,65,0,
3038,66,0,
3038,67,0,
3038,68,0,
3038,69,0,
3038,70,0,
3038,71,0,
3038,72,0,
3038,73,0,
3038,74,0,
3038,75,0,
3038,76,0,
3038,77,1,85
3038,78,0,
3038,79,0,
3038,80,0,
3038,81,0,
3038,82,0,
3038,83,0,
3038,84,0,
3038,85,0,
3038,86,1,10
3038,87,0,
3038,88,0,
3038,89,0,
3038,90,0,
3038,91,,0
3038,92,,0
3038,93,,0
3038,94,,100
3038,95,,0
3038,96,,0
3038,97,,0
3038,98,,50
3038,99,,0
3038,100,,0
3038,101,,0
3039,1,0,
3039,2,0,
3039,3,0,
3039,4,7,210
3039,5,5,150
3039,6,0,
3039,7,0,
3039,8,0,
3039,9,0,
3039,10,0,
3039,11,3,30
3039,12,1,30
3039,13,0,
3039,14,0,
3039,15,0,
3039,16,0,
3039,17,0,
3039,18,0,
3039,19,0,
3039,20,0,
3039,21,0,
3039,22,0,
3039,23,0,
3039,24,0,
3039,25,0,
3039,26,0,
3039,27,0,
3039,28,0,
3039,29,0,
3039,30,0,
3039,31,0,
3039,32,0,
3039,33,0,
3039,34,0,
3039,35,5,75
3039,36,500,0
3039,37,300,0
3039,38,120,0
3039,39,0,
3039,40,1,10
3039,41,2,20
3039,42,2,20
3039,43,0,
3039,44,0,
3039,45,0,
3039,46,0,
3039,47,0,
3039,48,0,
3039,49,0,
3039,50,125,35
3039,51,0,
3039,52,0,
3039,53,0,
3039,54,0,
3039,55,0,
3039,56,0,
3039,57,0,
3039,58,0,
3039,59,0,
3039,60,0,
3039,61,0,
3039,62,0,
3039,63,0,
3039,64,0,
3039,65,0,
3039,66,0,
3039,67,0,
3039,68,0,
3039,69,0,
3039,70,0,
3039,71,0,
3039,72,0,
3039,73,0,
3039,74,0,
3039,75,0,
3039,76,0,
3039,77,5,40
3039,78,0,
3039,79,0,
3039,80,0,
3039,81,0,
3039,82,0,
3039,83,0,
3039,84,0,
3039,85,0,
3039,86,5,6
3039,87,0,
3039,88,0,
3039,89,0,
3039,90,0,
3039,91,,0
3039,92,,0
3039,93,,0
3039,94,,0
3039,95,,0
3039,96,,0
3039,97,,0
3039,98,,30
3039,99,,0
3039,100,,0
3039,101,,0
3040,1,0,
3040,2,0,
3040,3,0,
3040,4,10,300
3040,5,10,250
3040,6,2,50
3040,7,0,
3040,8,0,
3040,9,0,
3040,10,0,
3040,11,2,20
3040,12,2,60
3040,13,0,
3040,14,0,
3040,15,0,
3040,16,0,
3040,17,0,
3040,18,0,
3040,19,0,
3040,20,0,
3040,21,0,
3040,22,0,
3040,23,0,
3040,24,0,
3040,25,0,
3040,26,0,
3040,27,0,
3040,28,0,
3040,29,0,
3040,30,0,
3040,31,0,
3040,32,0,
3040,33,0,
3040,34,0,
3040,35,1,150
3040,36,500,0
3040,37,400,0
3040,38,400,0
3040,39,0,
3040,40,2,20
3040,41,2,30
3040,42,2,20
3040,43,0,
3040,44,0,
3040,45,0,
3040,46,0,
3040,47,0,
3040,48,0,
3040,49,0,
3040,50,0,
3040,51,0,
3040,52,0,
3040,53,0,
3040,54,0,
3040,55,0,
3040,56,0,
3040,57,0,
3040,58,0,
3040,59,0,
3040,60,0,
3040,61,0,
3040,62,0,
3040,63,0,
3040,64,0,
3040,65,0,
3040,66,0,
3040,67,0,
3040,68,0,
3040,69,0,
3040,70,0,
3040,71,0,
3040,72,0,
3040,73,0,
3040,74,0,
3040,75,0,
3040,76,0,
3040,77,1,80
3040,78,0,
3040,79,0,
3040,80,0,
3040,81,0,
3040,82,0,
3040,83,0,
3040,84,0,
3040,85,0,
3040,86,1,10
3040,87,0,
3040,88,0,
3040,89,0,
3040,90,0,
3040,91,,0
3040,92,,0
3040,93,,0
3040,94,,0
3040,95,,0
3040,96,,0
3040,97,,0
3040,98,,100
3040,99,,0
3040,100,,50
3040,101,,0
3041,1,0,
3041,2,0,
3041,3,5,200
3041,4,10,320
3041,5,0,
3041,6,2,60
3041,7,0,
3041,8,0,
3041,9,0,
3041,10,0,
3041,11,2,20
3041,12,2,60
3041,13,0,
3041,14,0,
3041,15,0,
3041,16,0,
3041,17,0,
3041,18,0,
3041,19,0,
3041,20,0,
3041,21,0,
3041,22,0,
3041,23,0,
3041,24,0,
3041,25,0,
3041,26,0,
3041,27,0,
3041,28,0,
3041,29,0,
3041,30,0,
3041,31,0,
3041,32,0,
3041,33,0,
3041,34,0,
3041,35,1,150
3041,36,500,0
3041,37,450,0
3041,38,300,0
3041,39,0,
3041,40,2,20
3041,41,2,20
3041,42,2,20
3041,43,0,
3041,44,0,
3041,45,0,
3041,46,0,
3041,47,0,
3041,48,0,
3041,49,0,
3041,50,0,
3041,51,0,
3041,52,0,
3041,53,0,
3041,54,0,
3041,55,0,
3041,56,0,
3041,57,0,
3041,58,0,
3041,59,0,
3041,60,0,
3041,61,0,
3041,62,0,
3041,63,0,
3041,64,0,
3041,65,0,
3041,66,0,
3041,67,0,
3041,68,0,
3041,69,0,
3041,70,0,
3041,71,0,
3041,72,0,
3041,73,0,
3041,74,0,
3041,75,0,
3041,76,0,
3041,77,1,80
3041,78,0,
3041,79,0,
3041,80,0,
3041,81,0,
3041,82,0,
3041,83,0,
3041,84,0,
3041,85,0,
3041,86,1,10
3041,87,0,
3041,88,0,
3041,89,0,
3041,90,0,
3041,91,,0
3041,92,,0
3041,93,,0
3041,94,,100
3041,95,,0
3041,96,,0
3041,97,,0
3041,98,,50
3041,99,,0
3041,100,,0
3041,101,,0
3042,1,0,
3042,2,0,
3042,3,5,150
3042,4,15,450
3042,5,0,
3042,6,0,
3042,7,0,
3042,8,0,
3042,9,0,
3042,10,0,
3042,11,2,20
3042,12,2,60
3042,13,0,
3042,14,0,
3042,15,0,
3042,16,0,
3042,17,0,
3042,18,0,
3042,19,0,
3042,20,0,
3042,21,0,
3042,22,0,
3042,23,0,
3042,24,0,
3042,25,0,
3042,26,0,
3042,27,0,
3042,28,0,
3042,29,0,
3042,30,0,
3042,31,0,
3042,32,0,
3042,33,0,
3042,34,0,
3042,35,1,150
3042,36,600,0
3042,37,450,0
3042,38,400,0
3042,39,0,
3042,40,3,30
3042,41,3,30
3042,42,3,30
3042,43,0,
3042,44,0,
3042,45,0,
3042,46,0,
3042,47,0,
3042,48,0,
3042,49,0,
3042,50,0,
3042,51,0,
3042,52,0,
3042,53,0,
3042,54,0,
3042,55,0,
3042,56,0,
3042,57,0,
3042,58,0,
3042,59,0,
3042,60,0,
3042,61,0,
3042,62,0,
3042,63,0,
3042,64,0,
3042,65,0,
3042,66,0,
3042,67,0,
3042,68,0,
3042,69,0,
3042,70,0,
3042,71,0,
3042,72,0,
3042,73,0,
3042,74,0,
3042,75,0,
3042,76,0,
3042,77,1,80
3042,78,0,
3042,79,0,
3042,80,0,
3042,81,0,
3042,82,0,
3042,83,0,
3042,84,0,
3042,85,0,
3042,86,1,10
3042,87,0,
3042,88,0,
3042,89,0,
3042,90,0,
3042,91,,150
3042,92,,0
3042,93,,0
3042,94,,150
3042,95,,0
3042,96,,0
3042,97,,0
3042,98,,100
3042,99,,0
3042,100,,50
3042,101,,0
3043,1,0,
3043,2,0,
3043,3,5,200
3043,4,15,500
3043,5,0,
3043,6,0,
3043,7,0,
3043,8,0,
3043,9,0,
3043,10,0,
3043,11,3,30
3043,12,3,90
3043,13,0,
3043,14,0,
3043,15,0,
3043,16,0,
3043,17,0,
3043,18,0,
3043,19,0,
3043,20,0,
3043,21,0,
3043,22,0,
3043,23,0,
3043,24,0,
3043,25,0,
3043,26,0,
3043,27,0,
3043,28,0,
3043,29,0,
3043,30,0,
3043,31,0,
3043,32,0,
3043,33,0,
3043,34,0,
3043,35,1,150
3043,36,450,0
3043,37,400,0
3043,38,400,0
3043,39,0,
3043,40,2,20
3043,41,2,20
3043,42,2,20
3043,43,0,
3043,44,0,
3043,45,0,
3043,46,0,
3043,47,0,
3043,48,0,
3043,49,0,
3043,50,0,
3043,51,0,
3043,52,0,
3043,53,0,
3043,54,0,
3043,55,0,
3043,56,0,
3043,57,0,
3043,58,0,
3043,59,0,
3043,60,0,
3043,61,0,
3043,62,0,
3043,63,0,
3043,64,0,
3043,65,0,
3043,66,0,
3043,67,0,
3043,68,0,
3043,69,0,
3043,70,0,
3043,71,0,
3043,72,0,
3043,73,0,
3043,74,0,
3043,75,0,
3043,76,0,
3043,77,1,100
3043,78,0,
3043,79,0,
3043,80,0,
3043,81,0,
3043,82,0,
3043,83,0,
3043,84,0,
3043,85,0,
3043,86,1,10
3043,87,0,
3043,88,0,
3043,89,0,
3043,90,0,
3043,91,,0
3043,92,,0
3043,93,,0
3043,94,,150
3043,95,,0
3043,96,,0
3043,97,,0
3043,98,,100
3043,99,,0
3043,100,,25
3043,101,,0
32,1,0,
32,2,0,
32,3,0,
32,4,70,2200
32,5,0,
32,6,0,
32,7,0,
32,8,0,
32,9,0,
32,10,0,
32,11,20,250
32,12,2,80
32,13,0,
32,14,0,
32,15,0,
32,16,0,
32,17,0,
32,18,0,
32,19,0,
32,20,0,
32,21,0,
32,22,0,
32,23,0,
32,24,0,
32,25,0,
32,26,0,
32,27,0,
32,28,0,
32,29,0,
32,30,0,
32,31,0,
32,32,0,
32,33,0,
32,34,0,
32,35,2,400
32,36,3000,-99
32,37,1500,-99
32,38,3000,-99
32,39,0,
32,40,2,40
32,41,2,40
32,42,0,
32,43,0,
32,44,2,30
32,45,0,
32,46,0,
32,47,0,
32,48,0,
32,49,0,
32,50,0,
32,51,1,60
32,52,0,
32,53,0,
32,54,0,
32,55,0,
32,56,0,
32,57,0,
32,58,0,
32,59,0,
32,60,0,
32,61,0,
32,62,0,
32,63,0,
32,64,0,
32,65,0,
32,66,0,
32,67,0,
32,68,0,
32,69,0,
32,70,0,
32,71,2,60
32,72,0,
32,73,0,
32,74,0,
32,75,0,
32,76,0,
32,77,1,150
32,78,0,
32,79,0,
32,80,0,
32,81,0,
32,82,0,
32,83,0,
32,84,0,
32,85,2,60
32,86,1,15
32,87,0,
32,88,0,
32,89,0,
32,90,0,
32,91,,0
32,92,,0
32,93,,0
32,94,,300
32,95,,0
32,96,,0
32,97,,0
32,98,,150
32,99,,0
32,100,,50
32,101,,0
33,1,0,
33,2,0,
33,3,0,
33,4,50,1800
33,5,50,2000
33,6,0,
33,7,5,175
33,8,0,
33,9,0,
33,10,0,
33,11,5,100
33,12,20,800
33,13,0,
33,14,0,
33,15,0,
33,16,0,
33,17,0,
33,18,0,
33,19,0,
33,20,0,
33,21,0,
33,22,0,
33,23,0,
33,24,0,
33,25,0,
33,26,0,
33,27,0,
33,28,0,
33,29,0,
33,30,0,
33,31,0,
33,32,0,
33,33,8,0
33,34,0,
33,35,1,190
33,36,0,
33,37,0,
33,38,0,
33,39,0,
33,40,6,180
33,41,5,150
33,42,0,
33,43,0,
33,44,3,50
33,45,1,40
33,46,0,
33,47,0,
33,48,0,
33,49,0,
33,50,1,360
33,51,1,80
33,52,0,
33,53,0,
33,54,0,
33,55,0,
33,56,0,
33,57,0,
33,58,0,
33,59,0,
33,60,0,
33,61,0,
33,62,0,
33,63,0,
33,64,0,
33,65,0,
33,66,0,
33,67,0,
33,68,0,
33,69,0,
33,70,8,48
33,71,6,125
33,72,0,
33,73,0,
33,74,0,
33,75,0,
33,76,0,
33,77,2,250
33,78,0,
33,79,0,
33,80,0,
33,81,0,
33,82,0,
33,83,0,
33,84,0,
33,85,1,35
33,86,2,30
33,87,0,
33,88,0,
33,89,0,
33,90,0,
33,91,,0
33,92,,0
33,93,,0
33,94,,200
33,95,,0
33,96,,400
33,97,,0
33,98,,150
33,99,,0
33,100,,200
33,101,,0
34,1,0,
34,2,0,
34,3,5,225
34,4,100,2300
34,5,5,150
34,6,3,81
34,7,0,
34,8,0,
34,9,0,
34,10,0,
34,11,10,100
34,12,3,180
34,13,0,
34,14,0,
34,15,0,
34,16,0,
34,17,0,
34,18,0,
34,19,0,
34,20,0,
34,21,0,
34,22,0,
34,23,5,125
34,24,0,
34,25,0,
34,26,0,
34,27,0,
34,28,0,
34,29,0,
34,30,0,
34,31,0,
34,32,0,
34,33,0,
34,34,0,
34,35,3,570
34,36,1000,20
34,37,300,60
34,38,150,50
34,39,0,
34,40,5,90
34,41,4,90
34,42,0,
34,43,0,
34,44,5,75
34,45,1,27
34,46,0,
34,47,0,
34,48,0,
34,49,0,
34,50,2,74
34,51,1,65
34,52,0,
34,53,0,
34,54,0,
34,55,0,
34,56,0,
34,57,0,
34,58,0,
34,59,0,
34,60,0,
34,61,0,
34,62,0,
34,63,0,
34,64,0,
34,65,0,
34,66,0,
34,67,0,
34,68,0,
34,69,0,
34,70,0,
34,71,6,120
34,72,0,
34,73,2,760
34,74,10,170
34,75,0,
34,76,0,
34,77,3,315
34,78,0,
34,79,0,
34,80,0,
34,81,0,
34,82,0,
34,83,0,
34,84,0,
34,85,3,165
34,86,2,24
34,87,0,
34,88,0,
34,89,0,
34,90,0,
34,91,,0
34,92,,0
34,93,,0
34,94,,300
34,95,,0
34,96,,300
34,97,,0
34,98,,180
34,99,,60
34,100,,100
34,101,,0
35,1,0,
35,2,0,
35,3,0,
35,4,80,2500
35,5,0,
35,6,0,
35,7,0,
35,8,0,
35,9,0,
35,10,0,
35,11,3,60
35,12,3,120
35,13,0,
35,14,0,
35,15,0,
35,16,0,
35,17,0,
35,18,0,
35,19,0,
35,20,0,
35,21,0,
35,22,0,
35,23,0,
35,24,0,
35,25,0,
35,26,0,
35,27,0,
35,28,0,
35,29,0,
35,30,0,
35,31,0,
35,32,0,
35,33,0,
35,34,0,
35,35,2,400
35,36,500,30
35,37,400,15
35,38,1000,10
35,39,0,
35,40,2,40
35,41,1,20
35,42,0,
35,43,0,
35,44,0,
35,45,0,
35,46,0,
35,47,0,
35,48,0,
35,49,0,
35,50,0,
35,51,0,
35,52,0,
35,53,0,
35,54,0,
35,55,0,
35,56,0,
35,57,0,
35,58,0,
35,59,0,
35,60,0,
35,61,0,
35,62,0,
35,63,0,
35,64,3,600
35,65,0,
35,66,0,
35,67,0,
35,68,0,
35,69,0,
35,70,0,
35,71,2,60
35,72,0,
35,73,2,800
35,74,0,
35,75,0,
35,76,0,
35,77,2,300
35,78,0,
35,79,0,
35,80,0,
35,81,0,
35,82,0,
35,83,0,
35,84,0,
35,85,2,68
35,86,1,15
35,87,0,
35,88,0,
35,89,0,
35,90,0,
35,91,,0
35,92,,0
35,93,,0
35,94,,300
35,95,,0
35,96,,250
35,97,,0
35,98,,150
35,99,,0
35,100,,100
35,101,,0
36,1,0,
36,2,0,
36,3,0,
36,4,50,1700
36,5,50,1800
36,6,0,
36,7,0,
36,8,0,
36,9,0,
36,10,0,
36,11,10,200
36,12,15,600
36,13,0,
36,14,0,
36,15,0,
36,16,0,
36,17,0,
36,18,0,
36,19,0,
36,20,0,
36,21,0,
36,22,0,
36,23,0,
36,24,0,
36,25,0,
36,26,0,
36,27,0,
36,28,0,
36,29,0,
36,30,0,
36,31,20,280
36,32,0,
36,33,0,
36,34,0,
36,35,0,
36,36,0,
36,37,0,
36,38,0,
36,39,0,
36,40,5,125
36,41,5,125
36,42,0,
36,43,0,
36,44,2,30
36,45,1,25
36,46,0,
36,47,0,
36,48,0,
36,49,0,
36,50,1,380
36,51,1,85
36,52,0,
36,53,0,
36,54,0,
36,55,0,
36,56,0,
36,57,0,
36,58,0,
36,59,0,
36,60,0,
36,61,0,
36,62,0,
36,63,0,
36,64,0,
36,65,0,
36,66,0,
36,67,0,
36,68,0,
36,69,0,
36,70,0,
36,71,10,220
36,72,0,
36,73,0,
36,74,0,
36,75,0,
36,76,0,
36,77,2,280
36,78,0,
36,79,0,
36,80,0,
36,81,5,250
36,82,0,
36,83,0,
36,84,0,
36,85,1,35
36,86,2,30
36,87,0,
36,88,0,
36,89,0,
36,90,0,
36,91,,0
36,92,,0
36,93,,0
36,94,,300
36,95,,0
36,96,,350
36,97,,0
36,98,,250
36,99,,0
36,100,,0
36,101,,0
37,1,0,
37,2,0,
37,3,5,240
37,4,60,1320
37,5,0,
37,6,4,120
37,7,2,54
37,8,0,
37,9,0,
37,10,0,
37,11,8,88
37,12,3,180
37,13,0,
37,14,0,
37,15,0,
37,16,0,
37,17,0,
37,18,0,
37,19,0,
37,20,0,
37,21,0,
37,22,0,
37,23,0,
37,24,0,
37,25,0,
37,26,0,
37,27,0,
37,28,0,
37,29,0,
37,30,0,
37,31,1,70
37,32,0,
37,33,0,
37,34,0,
37,35,1,180
37,36,500,15
37,37,200,50
37,38,150,70
37,39,0,
37,40,4,60
37,41,4,76
37,42,0,
37,43,0,
37,44,4,60
37,45,2,40
37,46,0,
37,47,0,
37,48,0,
37,49,0,
37,50,2,46
37,51,1,80
37,52,0,
37,53,0,
37,54,0,
37,55,0,
37,56,0,
37,57,0,
37,58,0,
37,59,0,
37,60,0,
37,61,1,14
37,62,0,
37,63,0,
37,64,0,
37,65,0,
37,66,0,
37,67,0,
37,68,0,
37,69,0,
37,70,0,
37,71,4,80
37,72,4,92
37,73,1,320
37,74,2,40
37,75,0,
37,76,0,
37,77,1,105
37,78,0,
37,79,0,
37,80,0,
37,81,0,
37,82,0,
37,83,0,
37,84,0,
37,85,1,55
37,86,1,13
37,87,0,
37,88,0,
37,89,0,
37,90,0,
37,91,,2
37,92,,70
37,93,,0
37,94,,200
37,95,,0
37,96,,200
37,97,,0
37,98,,150
37,99,,50
37,100,,50
37,101,,0
38,1,15,280
38,2,0,
38,3,5,200
38,4,35,0
38,5,10,300
38,6,0,
38,7,0,
38,8,0,
38,9,0,
38,10,0,
38,11,0,
38,12,0,
38,13,0,
