HH_Id,Asset_Name_M,Num_Items_Owned_M,Purch_Decision_Self_M,Asset_Owner_Name_M
1847,7,0,,
1847,8,0,,
1847,9,0,,
1847,10,3,1,6
1847,11,0,,
1847,12,0,,
1847,13,0,,
1847,14,0,,
1847,15,0,,
1847,16,0,,
1847,17,0,,
1847,18,1,1,6
1847,19,0,,
1847,20,0,,
1847,21,1,1,6
1847,22,0,,
1847,23,0,,
1847,24,0,,
1847,25,0,,
1847,26,0,,
1847,27,0,,
1847,28,0,,
1849,1,2,1,6
1849,2,2,1,6
1849,3,0,,
1849,4,1,1,6
1849,5,0,,
1849,6,0,,
1849,7,1,1,6
1849,8,0,,
1849,9,0,,
1849,10,0,,
1849,11,0,,
1849,12,0,,
1849,13,0,,
1849,14,0,,
1849,15,0,,
1849,16,1,1,6
1849,17,0,,
1849,18,1,1,6
1849,19,1,1,6
1849,20,0,,
1849,21,2,1,6
1849,22,1,1,6
1849,23,0,,
1849,24,0,,
1849,25,0,,
1849,26,0,,
1849,27,0,,
1849,28,0,,
1852,1,1,2,1
1852,2,3,2,1
1852,3,0,,
1852,4,0,,
1852,5,0,,
1852,6,0,,
1852,7,1,2,1
1852,8,0,,
1852,9,0,,
1852,10,0,,
1852,11,0,,
1852,12,0,,
1852,13,0,,
1852,14,0,,
1852,15,0,,
1852,16,1,2,1
1852,17,0,,
1852,18,1,2,1
1852,19,0,,
1852,20,0,,
1852,21,2,1,6
1852,22,0,,
1852,23,0,,
1852,24,0,,
1852,25,0,,
1852,26,0,,
1852,27,0,,
1852,28,0,,
1855,1,1,2,1
1855,2,2,2,1
1855,3,0,,
1855,4,0,,
1855,5,0,,
1855,6,0,,
1855,7,0,,
1855,8,0,,
1855,9,0,,
1855,10,0,,
1855,11,0,,
1855,12,0,,
1855,13,0,,
1855,14,0,,
1855,15,0,,
1855,16,0,,
1855,17,0,,
1855,18,1,2,1
1855,19,0,,
1855,20,0,,
1855,21,1,2,1
1855,22,0,,
1855,23,0,,
1855,24,0,,
1855,25,0,,
1855,26,0,,
1855,27,0,,
1855,28,0,,
1857,1,1,1,6
1857,2,2,1,6
1857,3,0,,
1857,4,1,1,6
1857,5,0,,
1857,6,0,,
1857,7,0,,
1857,8,0,,
1857,9,0,,
1857,10,2,1,6
1857,11,0,,
1857,12,0,,
1857,13,0,,
1857,14,0,,
1857,15,0,,
1857,16,0,,
1857,17,0,,
1857,18,1,1,6
1857,19,0,,
1857,20,0,,
1857,21,0,,
1857,22,0,,
1857,23,0,,
1857,24,0,,
1857,25,0,,
1857,26,0,,
1857,27,0,,
1857,28,0,,
1858,1,1,1,6
1858,2,2,1,6
1858,3,0,,
1858,4,1,1,6
1858,5,0,,
1858,6,0,,
1858,7,0,,
1858,8,0,,
1858,9,0,,
1858,10,0,,
1858,11,0,,
1858,12,0,,
1858,13,0,,
1858,14,0,,
1858,15,0,,
1858,16,0,,
1858,17,0,,
1858,18,1,1,6
1858,19,0,,
1858,20,0,,
1858,21,0,,
1858,22,0,,
1858,23,0,,
1858,24,0,,
1858,25,0,,
1858,26,0,,
1858,27,0,,
1858,28,0,,
1859,1,1,2,1
1859,2,3,2,1
1859,3,0,,
1859,4,0,,
1859,5,0,,
1859,6,0,,
1859,7,0,,
1859,8,0,,
1859,9,0,,
1859,10,0,,
1859,11,0,,
1859,12,0,,
1859,13,0,,
1859,14,0,,
1859,15,0,,
1859,16,0,,
1859,17,0,,
1859,18,1,2,1
1859,19,0,,
1859,20,0,,
1859,21,1,2,1
1859,22,0,,
1859,23,0,,
1859,24,0,,
1859,25,0,,
1859,26,0,,
1859,27,0,,
1859,28,0,,
3001,1,0,,
3001,2,2,99,99
3001,3,0,,
3001,4,0,,
3001,5,0,,
3001,6,0,,
3001,7,0,,
3001,8,0,,
3001,9,0,,
3001,10,0,,
3001,11,0,,
3001,12,0,,
3001,13,0,,
3001,14,0,,
3001,15,0,,
3001,16,0,,
3001,17,0,,
3001,18,0,,
3001,19,0,,
3001,20,0,,
3001,21,1,1,2
3001,22,0,,
3001,23,0,,
3001,24,0,,
3001,25,0,,
3001,26,0,,
3001,27,0,,
3001,28,0,,
3002,1,1,99,99
3002,2,2,2,1
3002,3,0,,
3002,4,0,,
3002,5,0,,
3002,6,0,,
3002,7,0,,
3002,8,0,,
3002,9,0,,
3002,10,0,,
3002,11,0,,
3002,12,0,,
3002,13,0,,
3002,14,0,,
3002,15,0,,
3002,16,0,,
3002,17,0,,
3002,18,0,,
3002,19,0,,
3002,20,0,,
3002,21,2,1,1
3002,22,0,,
3002,23,0,,
3002,24,0,,
3002,25,0,,
3002,26,0,,
3002,27,0,,
3002,28,0,,
3003,,,,
3004,1,1,2,1
3004,2,2,2,1
3004,3,0,,
3004,4,0,,
3004,5,0,,
3004,6,0,,
3004,7,0,,
3004,8,0,,
3004,9,0,,
3004,10,0,,
3004,11,0,,
3004,12,0,,
3004,13,0,,
3004,14,0,,
3004,15,0,,
3004,16,0,,
3004,17,0,,
3004,18,0,,
3004,19,0,,
3004,20,0,,
3004,21,0,,
3004,22,0,,
3004,23,0,,
3004,24,0,,
3004,25,0,,
3004,26,0,,
3004,27,0,,
3004,28,0,,
3005,1,1,2,1
3005,2,2,2,1
3005,3,0,,
3005,4,0,,
3005,5,0,,
3005,6,0,,
3005,7,0,,
3005,8,0,,
3005,9,0,,
3005,10,0,,
3005,11,0,,
3005,12,0,,
3005,13,0,,
3005,14,0,,
3005,15,0,,
3005,16,0,,
3005,17,0,,
3005,18,0,,
3005,19,0,,
3005,20,0,,
3005,21,2,1,6
3005,22,0,,
3005,23,0,,
3005,24,0,,
3005,25,0,,
3005,26,0,,
3005,27,0,,
3005,28,0,,
3006,1,1,2,1
3006,2,2,2,1
3006,3,0,,
3006,4,0,,
3006,5,0,,
3006,6,0,,
3006,7,0,,
3006,8,0,,
3006,9,0,,
3006,10,0,,
3006,11,0,,
3006,12,0,,
3006,13,0,,
3006,14,0,,
3006,15,0,,
3006,16,0,,
3006,17,0,,
3006,18,1,2,1
3006,19,0,,
3006,20,0,,
3006,21,1,2,1
3006,22,0,,
3006,23,0,,
3006,24,0,,
3006,25,0,,
3006,26,0,,
3006,27,0,,
3006,28,0,,
3007,1,1,1,6
3007,2,2,1,6
3007,3,0,,
3007,4,1,1,6
3007,5,0,,
3007,6,0,,
3007,7,0,,
3007,8,0,,
3007,9,0,,
3007,10,2,1,6
3007,11,0,,
3007,12,0,,
3007,13,0,,
3007,14,0,,
3007,15,0,,
3007,16,0,,
3007,17,0,,
3007,18,1,2,6
3007,19,0,,
3007,20,0,,
3007,21,1,2,1
3007,22,0,,
3007,23,0,,
3007,24,0,,
3007,25,0,,
3007,26,0,,
3007,27,0,,
3007,28,0,,
3008,1,1,1,6
3008,2,2,1,6
3008,3,0,,
3008,4,1,1,6
3008,5,0,,
3008,6,0,,
3008,7,0,,
3008,8,0,,
3008,9,0,,
3008,10,2,1,6
3008,11,0,,
3008,12,0,,
3008,13,0,,
3008,14,0,,
3008,15,0,,
3008,16,0,,
3008,17,0,,
3008,18,1,1,6
3008,19,0,,
3008,20,0,,
3008,21,1,2,2
3008,22,0,,
3008,23,0,,
3008,24,0,,
3008,25,0,,
3008,26,0,,
3008,27,0,,
3008,28,0,,
3009,1,1,1,6
3009,2,4,1,6
3009,3,0,,
3009,4,1,1,6
3009,5,0,,
3009,6,0,,
3009,7,1,1,6
3009,8,0,,
3009,9,0,,
3009,10,2,1,6
3009,11,0,,
3009,12,0,,
3009,13,0,,
3009,14,0,,
3009,15,0,,
3009,16,0,,
3009,17,0,,
3009,18,1,1,6
3009,19,0,,
3009,20,0,,
3009,21,1,2,2
3009,22,0,,
3009,23,0,,
3009,24,0,,
3009,25,0,,
3009,26,0,,
3009,27,0,,
3009,28,0,,
3010,1,1,0,99
3010,2,2,2,99
3010,3,0,,
3010,4,0,,
3010,5,0,,
3010,6,0,,
3010,7,1,2,99
3010,8,0,,
3010,9,0,,
3010,10,0,,
3010,11,0,,
3010,12,0,,
3010,13,0,,
3010,14,0,,
3010,15,0,,
3010,16,0,,
3010,17,0,,
3010,18,0,,
3010,19,0,,
3010,20,0,,
3010,21,1,2,2
3010,22,0,,
3010,23,0,,
3010,24,0,,
3010,25,0,,
3010,26,0,,
3010,27,0,,
3010,28,0,,
3011,1,1,0,6
3011,2,1,2,6
3011,3,0,,
3011,4,0,,
3011,5,0,,
3011,6,0,,
3011,7,0,,
3011,8,0,,
3011,9,0,,
3011,10,0,,
3011,11,0,,
3011,12,0,,
3011,13,0,,
3011,14,0,,
3011,15,0,,
3011,16,0,,
3011,17,0,,
3011,18,0,,
3011,19,0,,
3011,20,0,,
3011,21,0,,
3011,22,0,,
3011,23,0,,
3011,24,0,,
3011,25,0,,
3011,26,0,,
3011,27,0,,
3011,28,0,,
3012,1,0,,
3012,2,1,1,6
3012,3,0,,
3012,4,0,,
3012,5,0,,
3012,6,0,,
3012,7,0,,
3012,8,0,,
3012,9,0,,
3012,10,0,,
3012,11,0,,
3012,12,0,,
3012,13,0,,
3012,14,0,,
3012,15,0,,
3012,16,0,,
3012,17,0,,
3012,18,0,,
3012,19,0,,
3012,20,0,,
3012,21,1,2,1
3012,22,0,,
3012,23,0,,
3012,24,0,,
3012,25,0,,
3012,26,0,,
3012,27,0,,
3012,28,0,,
3013,1,0,,
3013,2,2,1,6
3013,3,0,,
3013,4,0,,
3013,5,0,,
3013,6,0,,
3013,7,0,,
3013,8,0,,
3013,9,0,,
3013,10,0,,
3013,11,0,,
3013,12,0,,
3013,13,0,,
3013,14,0,,
3013,15,0,,
3013,16,0,,
3013,17,0,,
3013,18,0,,
3013,19,0,,
3013,20,0,,
3013,21,1,0,3
3013,22,0,,
3013,23,0,,
3013,24,0,,
3013,25,0,,
3013,26,0,,
3013,27,0,,
3013,28,0,,
3014,1,1,2,1
3014,2,2,2,1
3014,3,0,,
3014,4,0,,
3014,5,0,,
3014,6,0,,
3014,7,0,,
3014,8,0,,
3014,9,0,,
3014,10,0,,
3014,11,0,,
3014,12,0,,
3014,13,0,,
3014,14,0,,
3014,15,0,,
3014,16,0,,
3014,17,0,,
3014,18,0,,
3014,19,0,,
3014,20,0,,
3014,21,0,,
3014,22,0,,
3014,23,0,,
3014,24,0,,
3014,25,0,,
3014,26,0,,
3014,27,0,,
3014,28,0,,
3015,1,1,2,1
3015,2,1,2,1
3015,3,0,,
3015,4,0,,
3015,5,0,,
3015,6,0,,
3015,7,0,,
3015,8,0,,
3015,9,0,,
3015,10,0,,
3015,11,0,,
3015,12,0,,
3015,13,0,,
3015,14,0,,
3015,15,0,,
3015,16,0,,
3015,17,0,,
3015,18,0,,
3015,19,0,,
3015,20,0,,
3015,21,1,2,1
3015,22,0,,
3015,23,0,,
3015,24,0,,
3015,25,0,,
3015,26,0,,
3015,27,0,,
3015,28,0,,
3016,1,1,1,6
3016,2,2,1,6
3016,3,0,,
3016,4,1,1,6
3016,5,0,,
3016,6,0,,
3016,7,0,,
3016,8,0,,
3016,9,0,,
3016,10,2,1,6
3016,11,0,,
3016,12,0,,
3016,13,0,,
3016,14,0,,
3016,15,0,,
3016,16,0,,
3016,17,0,,
3016,18,1,1,6
3016,19,0,,
3016,20,0,,
3016,21,2,1,6
3016,22,0,,
3016,23,0,,
3016,24,0,,
3016,25,0,,
3016,26,0,,
3016,27,0,,
3016,28,0,,
3017,1,2,2,99
3017,2,2,2,1
3017,3,0,,
3017,4,0,,
3017,5,0,,
3017,6,0,,
3017,7,1,2,6
3017,8,0,,
3017,9,0,,
3017,10,0,,
3017,11,0,,
3017,12,0,,
3017,13,0,,
3017,14,0,,
3017,15,0,,
3017,16,0,,
3017,17,0,,
3017,18,1,2,6
3017,19,0,,
3017,20,0,,
3017,21,2,2,6
3017,22,0,,
3017,23,0,,
3017,24,0,,
3017,25,0,,
3017,26,0,,
3017,27,0,,
3017,28,0,,
3018,1,2,2,6
3018,2,3,2,6
3018,3,0,,
3018,4,1,2,6
3018,5,0,,
3018,6,0,,
3018,7,1,2,6
3018,8,0,,
3018,9,0,,
3018,10,0,,
3018,11,0,,
3018,12,0,,
3018,13,0,,
3018,14,0,,
3018,15,0,,
3018,16,0,,
3018,17,0,,
3018,18,0,,
3018,19,0,,
3018,20,0,,
3018,21,2,2,6
3018,22,0,,
3018,23,0,,
3018,24,0,,
3018,25,0,,
3018,26,0,,
3018,27,0,,
3018,28,0,,
3019,1,2,1,6
3019,2,2,1,6
3019,3,0,,
3019,4,0,,
3019,5,0,,
3019,6,0,,
3019,7,2,1,6
3019,8,0,,
3019,9,0,,
3019,10,2,1,6
3019,11,0,,
3019,12,0,,
3019,13,0,,
3019,14,0,,
3019,15,0,,
3019,16,1,1,6
3019,17,0,,
3019,18,1,1,6
3019,19,0,,
3019,20,0,,
3019,21,2,1,6
3019,22,0,,
3019,23,0,,
3019,24,0,,
3019,25,0,,
3019,26,0,,
3019,27,0,,
3019,28,0,,
3020,1,1,1,6
3020,2,2,1,6
3020,3,0,,
3020,4,0,,
3020,5,0,,
3020,6,0,,
3020,7,1,1,6
3020,8,0,,
3020,9,0,,
3020,10,2,1,6
3020,11,0,,
3020,12,0,,
3020,13,0,,
3020,14,0,,
3020,15,0,,
3020,16,0,,
3020,17,0,,
3020,18,1,1,6
3020,19,0,,
3020,20,0,,
3020,21,1,2,2
3020,22,0,,
3020,23,0,,
3020,24,0,,
3020,25,0,,
3020,26,0,,
3020,27,0,,
3020,28,0,,
3021,1,1,2,1
3021,2,3,2,1
3021,3,0,,
3021,4,0,,
3021,5,0,,
3021,6,0,,
3021,7,1,2,1
3021,8,0,,
3021,9,0,,
3021,10,0,,
3021,11,0,,
3021,12,0,,
3021,13,0,,
3021,14,0,,
3021,15,0,,
3021,16,0,,
3021,17,0,,
3021,18,0,,
3021,19,0,,
3021,20,0,,
3021,21,2,0,4
3021,22,0,,
3021,23,0,,
3021,24,0,,
3021,25,0,,
3021,26,0,,
3021,27,0,,
3021,28,0,,
3022,1,1,1,6
3022,2,2,1,6
3022,3,0,,
3022,4,0,,
3022,5,0,,
3022,6,0,,
3022,7,1,1,6
3022,8,0,,
3022,9,0,,
3022,10,2,1,6
3022,11,0,,
3022,12,0,,
3022,13,0,,
3022,14,0,,
3022,15,0,,
3022,16,0,,
3022,17,0,,
3022,18,1,1,6
3022,19,0,,
3022,20,0,,
3022,21,3,1,2
3022,22,0,,
3022,23,0,,
3022,24,0,,
3022,25,0,,
3022,26,0,,
3022,27,0,,
3022,28,0,,
3023,1,1,1,6
3023,2,2,1,6
3023,3,0,,
3023,4,0,,
3023,5,0,,
3023,6,0,,
3023,7,1,1,6
3023,8,0,,
3023,9,0,,
3023,10,2,1,6
3023,11,0,,
3023,12,0,,
3023,13,0,,
3023,14,0,,
3023,15,0,,
3023,16,0,,
3023,17,0,,
3023,18,1,1,6
3023,19,0,,
3023,20,0,,
3023,21,2,2,2
3023,22,0,,
3023,23,0,,
3023,24,0,,
3023,25,0,,
3023,26,0,,
3023,27,0,,
3023,28,0,,
3024,1,1,1,6
3024,2,2,1,6
3024,3,0,,
3024,4,0,,
3024,5,0,,
3024,6,0,,
3024,7,0,,
3024,8,0,,
3024,9,0,,
3024,10,2,1,6
3024,11,0,,
3024,12,0,,
3024,13,0,,
3024,14,0,,
3024,15,0,,
3024,16,0,,
3024,17,0,,
3024,18,1,1,6
3024,19,0,,
3024,20,0,,
3024,21,0,,
3024,22,0,,
3024,23,0,,
3024,24,0,,
3024,25,0,,
3024,26,0,,
3024,27,0,,
3024,28,0,,
3025,1,2,2,6
3025,2,2,2,6
3025,3,0,,
3025,4,0,,
3025,5,0,,
3025,6,0,,
3025,7,1,2,6
3025,8,0,,
3025,9,0,,
3025,10,0,,
3025,11,0,,
3025,12,0,,
3025,13,0,,
3025,14,0,,
3025,15,0,,
3025,16,0,,
3025,17,0,,
3025,18,1,2,6
3025,19,0,,
3025,20,0,,
3025,21,2,2,6
3025,22,0,,
3025,23,0,,
3025,24,0,,
3025,25,0,,
3025,26,0,,
3025,27,0,,
3025,28,0,,
3026,1,0,,
3026,2,2,1,6
3026,3,0,,
3026,4,0,,
3026,5,0,,
3026,6,0,,
3026,7,1,1,6
3026,8,0,,
3026,9,0,,
3026,10,0,,
3026,11,0,,
3026,12,0,,
3026,13,0,,
3026,14,0,,
3026,15,0,,
3026,16,0,,
3026,17,0,,
3026,18,1,1,6
3026,19,0,,
3026,20,0,,
3026,21,2,0,3
3026,22,0,,
3026,23,0,,
3026,24,0,,
3026,25,0,,
3026,26,0,,
3026,27,0,,
3026,28,0,,
3030,1,1,0,6
3030,2,1,0,99
3030,3,0,,
3030,4,0,,
3030,5,0,,
3030,6,0,,
3030,7,1,0,99
3030,8,0,,
3030,9,0,,
3030,10,0,,
3030,11,0,,
3030,12,0,,
3030,13,0,,
3030,14,0,,
3030,15,0,,
3030,16,0,,
3030,17,0,,
3030,18,0,,
3030,19,0,,
3030,20,0,,
3030,21,1,0,99
3030,22,0,,
3030,23,0,,
3030,24,0,,
3030,25,0,,
3030,26,0,,
3030,27,0,,
3030,28,0,,
3031,1,1,1,2
3031,2,2,1,2
3031,3,0,,
3031,4,0,,
3031,5,0,,
3031,6,0,,
3031,7,0,,
3031,8,0,,
3031,9,0,,
3031,10,2,1,2
3031,11,0,,
3031,12,0,,
3031,13,0,,
3031,14,0,,
3031,15,0,,
3031,16,0,,
3031,17,0,,
3031,18,1,2,2
3031,19,0,,
3031,20,0,,
3031,21,1,1,2
3031,22,0,,
3031,23,0,,
3031,24,0,,
3031,25,0,,
3031,26,0,,
3031,27,0,,
3031,28,0,,
3032,1,1,1,2
3032,2,2,1,2
3032,3,0,,
3032,4,0,,
3032,5,0,,
3032,6,0,,
3032,7,0,,
3032,8,0,,
3032,9,0,,
3032,10,2,1,2
3032,11,0,,
3032,12,0,,
3032,13,0,,
3032,14,0,,
3032,15,0,,
3032,16,0,,
3032,17,0,,
3032,18,1,1,2
3032,19,0,,
3032,20,0,,
3032,21,1,2,2
3032,22,0,,
3032,23,0,,
3032,24,0,,
3032,25,0,,
3032,26,0,,
3032,27,0,,
3032,28,0,,
3033,1,1,1,6
3033,2,3,2,1
3033,3,0,,
3033,4,0,,
3033,5,0,,
3033,6,0,,
3033,7,1,2,1
3033,8,0,,
3033,9,0,,
3033,10,0,,
3033,11,0,,
3033,12,0,,
3033,13,0,,
3033,14,0,,
3033,15,0,,
3033,16,0,,
3033,17,0,,
3033,18,1,1,6
3033,19,0,,
3033,20,0,,
3033,21,2,1,6
3033,22,0,,
3033,23,0,,
3033,24,0,,
3033,25,0,,
3033,26,0,,
3033,27,0,,
3033,28,0,,
3034,1,1,1,6
3034,2,3,2,1
3034,3,0,,
3034,4,0,,
3034,5,0,,
3034,6,0,,
3034,7,0,,
3034,8,0,,
3034,9,0,,
3034,10,0,,
3034,11,0,,
3034,12,0,,
3034,13,0,,
3034,14,0,,
3034,15,0,,
3034,16,0,,
3034,17,0,,
3034,18,0,,
3034,19,0,,
3034,20,0,,
3034,21,1,2,1
3034,22,0,,
3034,23,0,,
3034,24,0,,
3034,25,0,,
3034,26,0,,
3034,27,0,,
3034,28,0,,
3035,1,0,,
3035,2,2,1,6
3035,3,0,,
3035,4,0,,
3035,5,0,,
3035,6,0,,
3035,7,0,,
3035,8,0,,
3035,9,0,,
3035,10,0,,
3035,11,0,,
3035,12,0,,
3035,13,0,,
3035,14,0,,
3035,15,0,,
3035,16,0,,
3035,17,0,,
3035,18,1,1,6
3035,19,0,,
3035,20,0,,
3035,21,1,2,1
3035,22,0,,
3035,23,0,,
3035,24,0,,
3035,25,0,,
3035,26,0,,
3035,27,0,,
3035,28,0,,
3036,1,1,2,1
3036,2,2,2,1
3036,3,0,,
3036,4,0,,
3036,5,0,,
3036,6,0,,
3036,7,0,,
3036,8,0,,
3036,9,0,,
3036,10,0,,
3036,11,0,,
3036,12,0,,
3036,13,0,,
3036,14,0,,
3036,15,0,,
3036,16,0,,
3036,17,0,,
3036,18,0,,
3036,19,0,,
3036,20,0,,
3036,21,2,2,1
3036,22,0,,
3036,23,0,,
3036,24,0,,
3036,25,0,,
3036,26,0,,
3036,27,0,,
3036,28,0,,
3037,1,1,2,1
3037,2,1,2,1
3037,3,0,,
3037,4,0,,
3037,5,0,,
3037,6,0,,
3037,7,0,,
3037,8,0,,
3037,9,0,,
3037,10,0,,
3037,11,0,,
3037,12,0,,
3037,13,0,,
3037,14,0,,
3037,15,0,,
3037,16,0,,
3037,17,0,,
3037,18,0,,
3037,19,0,,
3037,20,0,,
3037,21,0,,
3037,22,0,,
3037,23,0,,
3037,24,0,,
3037,25,0,,
3037,26,0,,
3037,27,0,,
3037,28,0,,
3038,1,1,2,1
3038,2,1,2,1
3038,3,0,,
3038,4,0,,
3038,5,0,,
3038,6,0,,
3038,7,0,,
3038,8,0,,
3038,9,0,,
3038,10,0,,
3038,11,0,,
3038,12,0,,
3038,13,0,,
3038,14,0,,
3038,15,0,,
3038,16,0,,
3038,17,0,,
3038,18,0,,
3038,19,0,,
3038,20,0,,
3038,21,1,2,1
3038,22,0,,
3038,23,0,,
3038,24,0,,
3038,25,0,,
3038,26,0,,
3038,27,0,,
3038,28,0,,
3039,,,,
3040,1,1,2,1
3040,2,1,2,1
3040,3,0,,
3040,4,0,,
3040,5,0,,
3040,6,0,,
3040,7,0,,
3040,8,0,,
3040,9,0,,
3040,10,0,,
3040,11,0,,
3040,12,0,,
3040,13,0,,
3040,14,0,,
3040,15,0,,
3040,16,0,,
3040,17,0,,
3040,18,0,,
3040,19,0,,
3040,20,0,,
3040,21,1,2,1
3040,22,0,,
3040,23,0,,
3040,24,0,,
3040,25,0,,
3040,26,0,,
3040,27,0,,
3040,28,0,,
3041,1,1,2,1
3041,2,1,2,1
3041,3,0,,
3041,4,0,,
3041,5,0,,
3041,6,0,,
3041,7,0,,
3041,8,0,,
3041,9,0,,
3041,10,0,,
3041,11,0,,
3041,12,0,,
3041,13,0,,
3041,14,0,,
3041,15,0,,
3041,16,0,,
3041,17,0,,
3041,18,0,,
3041,19,0,,
3041,20,0,,
3041,21,0,,
3041,22,0,,
3041,23,0,,
3041,24,0,,
3041,25,0,,
3041,26,0,,
3041,27,0,,
3041,28,0,,
3042,1,1,2,1
3042,2,1,2,1
3042,3,0,,
3042,4,0,,
3042,5,0,,
3042,6,0,,
3042,7,0,,
3042,8,0,,
3042,9,0,,
3042,10,0,,
3042,11,0,,
3042,12,0,,
3042,13,0,,
3042,14,0,,
3042,15,0,,
3042,16,0,,
3042,17,0,,
3042,18,0,,
3042,19,0,,
3042,20,0,,
3042,21,1,2,1
3042,22,0,,
3042,23,0,,
3042,24,0,,
3042,25,0,,
3042,26,0,,
3042,27,0,,
3042,28,0,,
3043,1,1,2,1
3043,2,1,2,1
3043,3,0,,
3043,4,0,,
3043,5,0,,
3043,6,0,,
3043,7,0,,
3043,8,0,,
3043,9,0,,
3043,10,0,,
3043,11,0,,
3043,12,0,,
3043,13,0,,
3043,14,0,,
3043,15,0,,
3043,16,0,,
3043,17,0,,
3043,18,0,,
3043,19,0,,
3043,20,0,,
3043,21,1,2,1
3043,22,0,,
3043,23,0,,
3043,24,0,,
3043,25,0,,
3043,26,0,,
3043,27,0,,
3043,28,0,,
32,1,1,2,2
32,2,2,2,1
32,3,0,,
32,4,0,,
32,5,0,,
32,6,0,,
32,7,1,2,2
32,8,0,,
32,9,0,,
32,10,0,,
32,11,0,,
32,12,0,,
32,13,0,,
32,14,0,,
32,15,0,,
32,16,0,,
32,17,0,,
32,18,1,2,2
32,19,0,,
32,20,0,,
32,21,1,2,1
32,22,0,,
32,23,0,,
32,24,0,,
32,25,0,,
32,26,0,,
32,27,0,,
32,28,0,,
33,1,1,2,99
33,2,2,1,99
33,3,0,,
33,4,0,,
33,5,0,,
33,6,0,,
33,7,1,2,99
33,8,0,,
33,9,0,,
33,10,0,,
33,11,0,,
33,12,0,,
33,13,0,,
33,14,0,,
33,15,0,,
33,16,0,,
33,17,0,,
33,18,0,,
33,19,0,,
33,20,0,,
33,21,1,0,1
33,22,0,,
33,23,0,,
33,24,0,,
33,25,0,,
33,26,0,,
33,27,0,,
33,28,0,,
34,1,1,2,1
34,2,2,2,1
34,3,0,,
34,4,0,,
34,5,0,,
34,6,0,,
34,7,0,,
34,8,0,,
34,9,0,,
34,10,0,,
34,11,0,,
34,12,0,,
34,13,0,,
34,14,0,,
34,15,0,,
34,16,0,,
34,17,0,,
34,18,1,2,1
34,19,0,,
34,20,0,,
34,21,1,1,4
34,22,1,0,2
34,23,0,,
34,24,0,,
34,25,0,,
34,26,0,,
34,27,0,,
34,28,0,,
35,1,1,2,2
35,2,1,2,2
35,3,0,,
35,4,0,,
35,5,0,,
35,6,0,,
35,7,0,,
35,8,0,,
35,9,0,,
35,10,0,,
35,11,0,,
35,12,0,,
35,13,0,,
35,14,0,,
35,15,0,,
35,16,0,,
35,17,0,,
35,18,1,2,2
35,19,1,2,2
35,20,1,2,2
35,21,1,2,1
35,22,0,,
35,23,0,,
35,24,0,,
35,25,0,,
35,26,0,,
35,27,0,,
35,28,0,,
36,1,1,98,99
36,2,2,0,99
36,3,0,,
36,4,0,,
36,5,0,,
36,6,0,,
36,7,0,,
36,8,0,,
36,9,0,,
36,10,0,,
36,11,0,,
36,12,0,,
36,13,0,,
36,14,0,,
36,15,0,,
36,16,0,,
36,17,0,,
36,18,0,,
36,19,0,,
36,20,0,,
36,21,0,,
36,22,0,,
36,23,0,,
36,24,0,,
36,25,0,,
36,26,0,,
36,27,0,,
36,28,0,,
37,1,2,2,1
37,2,2,2,1
37,3,0,,
37,4,0,,
37,5,0,,
37,6,0,,
37,7,0,,
37,8,0,,
37,9,0,,
37,10,0,,
37,11,0,,
37,12,0,,
37,13,0,,
37,14,0,,
37,15,0,,
37,16,0,,
37,17,0,,
37,18,1,2,1
37,19,0,,
37,20,0,,
37,21,1,0,3
37,22,0,,
37,23,0,,
37,24,0,,
37,25,0,,
37,26,0,,
37,27,0,,
37,28,0,,
38,1,1,0,1
38,2,0,,
38,3,0,,
38,4,0,,
38,5,0,,
38,6,0,,
38,7,0,,
38,8,0,,
38,9,0,,
38,10,0,,
38,11,1,0,1
38,12,0,,
38,13,0,,
38,14,0,,
38,15,0,,
38,16,0,,
38,17,0,,
38,18,0,,
38,19,0,,
38,20,0,,
38,21,0,,
38,22,0,,
38,23,0,,
38,24,0,,
38,25,0,,
38,26,0,,
38,27,0,,
38,28,0,,
39,1,1,2,6
39,2,5,2,6
39,3,0,,
39,4,0,,
39,5,0,,
39,6,0,,
39,7,1,2,6
39,8,0,,
39,9,0,,
39,10,0,,
39,11,0,,
39,12,0,,
39,13,0,,
39,14,0,,
39,15,0,,
39,16,0,,
39,17,0,,
39,18,1,2,6
39,19,1,2,6
39,20,1,2,6
39,21,2,2,6
39,22,1,2,6
39,23,0,,
39,24,0,,
39,25,0,,
39,26,0,,
39,27,0,,
39,28,0,,
40,1,2,2,1
40,2,2,2,1
40,3,0,,
40,4,0,,
40,5,0,,
40,6,0,,
40,7,0,,
40,8,0,,
40,9,0,,
40,10,0,,
40,11,0,,
40,12,0,,
40,13,0,,
40,14,0,,
40,15,0,,
40,16,0,,
40,17,0,,
40,18,1,2,1
40,19,1,2,1
40,20,1,2,1
40,21,2,2,1
40,22,1,2,1
40,23,0,,
40,24,0,,
40,25,0,,
40,26,0,,
40,27,0,,
40,28,0,,
41,1,1,99,99
41,2,2,2,6
41,3,0,,
41,4,0,,
41,5,0,,
41,6,0,,
41,7,1,2,6
41,8,0,,
41,9,0,,
41,10,0,,
41,11,0,,
41,12,0,,
41,13,0,,
41,14,0,,
41,15,0,,
41,16,0,,
41,17,0,,
41,18,0,,
41,19,0,,
41,20,0,,
41,21,0,,
