HH_Id,HH_Activity_M,Activity_Part_M,Decision_maker_Actvty_M,Influence_Decision_Actvty_M,Own_Decision_Actvty_M
1830,2,1,5,3,4
1830,3,1,5,3,4
1830,4,1,5,3,4
1830,5,1,5,3,4
1830,6,1,5,3,4
1830,7,1,5,3,4
1831,,,,,
1834,1,1,5,3,4
1834,2,1,5,3,4
1834,3,1,5,3,4
1834,4,1,5,3,4
1834,5,1,5,3,4
1834,6,1,5,3,4
1834,7,1,5,3,4
1835,1,1,5,3,4
1835,2,1,5,3,4
1835,3,1,5,3,4
1835,4,1,5,3,4
1835,5,1,5,3,4
1835,6,1,5,3,4
1835,7,1,5,3,4
1836,1,1,5,3,4
1836,2,1,1,3,4
1836,3,1,1,3,4
1836,4,1,1,3,4
1836,5,1,1,3,4
1836,6,1,5,3,3
1836,7,1,5,3,3
1837,1,1,5,3,4
1837,2,1,5,3,4
1837,3,1,5,3,4
1837,4,1,5,3,4
1837,5,1,5,3,4
1837,6,1,5,3,4
1837,7,1,5,3,4
1838,1,1,5,3,4
1838,2,1,1,3,4
1838,3,1,1,3,4
1838,4,1,1,3,4
1838,5,1,1,3,4
1838,6,1,5,3,3
1838,7,1,5,3,3
1839,1,1,5,3,4
1839,2,1,1,3,4
1839,3,1,1,3,4
1839,4,1,1,3,4
1839,5,1,1,3,4
1839,6,1,5,3,3
1839,7,1,5,3,3
1840,1,1,5,3,4
1840,2,1,1,3,4
1840,3,1,1,3,4
1840,4,1,1,3,4
1840,5,1,1,3,4
1840,6,1,5,3,3
1840,7,1,5,3,3
1841,1,1,5,3,4
1841,2,1,1,3,4
1841,3,1,1,3,4
1841,4,1,1,3,4
1841,5,1,1,3,4
1841,6,1,5,3,3
1841,7,1,5,3,3
1842,1,1,5,3,3
1842,2,1,5,3,3
1842,3,1,5,3,3
1842,4,1,5,3,3
1842,5,1,5,3,3
1842,6,1,5,3,3
1842,7,1,5,3,3
1847,1,1,5,3,4
1847,2,1,5,3,4
1847,3,1,5,3,4
1847,4,1,5,3,4
1847,5,1,5,3,4
1847,6,1,5,3,4
1847,7,1,5,3,4
1849,1,1,5,3,4
1849,2,1,5,3,4
1849,3,1,5,3,4
1849,4,1,5,3,4
1849,5,1,5,3,4
1849,6,1,5,3,4
1849,7,1,5,3,4
1852,1,1,1,3,4
1852,2,1,1,3,4
1852,3,1,1,3,4
1852,4,1,1,3,4
1852,5,1,1,3,4
1852,6,1,5,3,4
1852,7,1,1,3,4
1855,1,1,1,3,4
1855,2,1,1,3,4
1855,3,1,1,3,4
1855,4,1,1,3,4
1855,5,1,1,3,4
1855,6,1,2,3,3
1855,7,1,1,3,4
1857,1,1,5,3,4
1857,2,1,5,3,4
1857,3,1,5,3,4
1857,4,1,5,3,4
1857,5,1,5,3,4
1857,6,1,5,3,4
1857,7,1,5,3,4
1858,1,1,5,3,4
1858,2,1,1,3,4
1858,3,1,1,3,4
1858,4,1,5,3,4
1858,5,1,1,3,4
1858,6,1,5,3,4
1858,7,1,5,3,4
1859,1,1,1,3,4
1859,2,1,1,3,4
1859,3,1,1,3,4
1859,4,1,1,3,4
1859,5,1,1,3,4
1859,6,1,5,3,3
1859,7,1,1,3,4
3001,1,1,2,3,4
3001,2,1,1,3,4
3001,3,1,1,3,4
3001,4,1,1,3,4
3001,5,1,1,3,4
3001,6,1,1,3,4
3001,7,1,1,3,4
3002,1,1,1,3,3
3002,2,1,1,3,3
3002,3,1,1,3,2
3002,4,1,1,3,4
3002,5,1,1,3,3
3002,6,1,1,2,3
3002,7,1,1,2,3
3003,,,,,
3004,1,1,1,3,4
3004,2,1,1,3,4
3004,3,1,1,3,4
3004,4,1,1,3,4
3004,5,1,1,3,4
3004,6,1,5,3,4
3004,7,1,1,3,4
3005,1,1,1,3,4
3005,2,1,1,3,4
3005,3,1,1,3,4
3005,4,1,1,3,4
3005,5,1,1,3,4
3005,6,1,5,3,3
3005,7,1,1,3,4
3006,1,1,1,3,4
3006,2,1,1,3,4
3006,3,1,1,3,4
3006,4,1,1,3,4
3006,5,1,1,3,4
3006,6,1,5,3,4
3006,7,1,1,3,4
3007,1,1,5,3,4
3007,2,1,5,3,4
3007,3,1,5,3,4
3007,4,1,5,3,4
3007,5,1,5,3,4
3007,6,1,5,3,4
3007,7,1,5,3,4
3008,1,1,5,3,4
3008,2,1,5,3,4
3008,3,1,5,3,4
3008,4,1,5,3,4
3008,5,1,5,3,4
3008,6,1,5,3,4
3008,7,1,5,3,4
3009,1,1,5,3,4
3009,2,1,5,3,4
3009,3,1,5,3,4
3009,4,1,5,3,4
3009,5,1,5,3,4
3009,6,1,5,3,4
3009,7,1,5,3,4
3010,1,1,5,3,3
3010,2,1,5,3,3
3010,3,1,5,3,3
3010,4,1,5,3,3
3010,5,1,5,3,3
3010,6,1,5,2,3
3010,7,1,5,3,3
3011,1,1,5,3,3
3011,2,1,5,3,3
3011,3,1,5,3,3
3011,4,1,5,3,3
3011,5,1,5,3,3
3011,6,1,5,3,3
3011,7,1,5,3,3
3012,1,1,1,3,4
3012,2,1,1,3,4
3012,3,1,1,3,4
3012,4,1,1,3,4
3012,5,1,1,3,4
3012,6,1,1,3,4
3012,7,1,1,3,4
3013,1,1,1,3,4
3013,2,1,1,3,4
3013,3,1,1,3,4
3013,4,1,1,3,4
3013,5,1,1,3,4
3013,6,1,1,3,4
3013,7,1,1,3,4
3014,1,1,1,3,4
3014,2,1,1,3,4
3014,3,1,1,3,4
3014,4,1,1,3,4
3014,5,1,1,3,4
3014,6,1,1,3,4
3014,7,1,1,3,4
3015,1,1,1,3,4
3015,2,1,1,3,4
3015,3,1,1,3,4
3015,4,1,1,3,4
3015,5,1,1,3,4
3015,6,1,1,3,4
3015,7,1,1,3,4
3016,1,1,5,3,4
3016,2,1,5,3,4
3016,3,1,5,3,4
3016,4,1,5,3,4
3016,5,1,5,3,4
3016,6,1,5,3,4
3016,7,1,5,3,4
3017,1,1,5,2,3
3017,2,1,5,3,4
3017,3,1,5,3,4
3017,4,1,5,2,4
3017,5,1,5,3,4
3017,6,1,5,3,4
3017,7,1,5,3,4
3018,1,1,5,3,4
3018,2,1,5,3,4
3018,3,1,5,3,4
3018,4,1,5,3,4
3018,5,1,5,3,4
3018,6,1,5,3,4
3018,7,1,5,3,4
3019,1,1,5,3,4
3019,2,1,5,3,4
3019,3,1,5,3,4
3019,4,1,5,3,4
3019,5,1,5,3,4
3019,6,1,5,3,4
3019,7,1,5,3,4
3020,1,1,5,3,4
3020,2,1,5,3,4
3020,3,1,5,3,4
3020,4,1,5,3,4
3020,5,1,5,3,4
3020,6,1,5,3,4
3020,7,1,5,3,4
3021,1,1,5,3,4
3021,2,1,1,3,4
3021,3,1,1,3,4
3021,4,1,1,3,4
3021,5,1,1,3,4
3021,6,1,5,3,3
3021,7,1,5,3,3
3022,1,1,5,3,4
3022,2,1,5,3,4
3022,3,1,5,3,4
3022,4,1,5,3,4
3022,5,1,5,3,4
3022,6,1,5,3,4
3022,7,1,5,3,4
3023,1,1,5,3,4
3023,2,1,5,3,4
3023,3,1,5,3,4
3023,4,1,5,3,4
3023,5,1,5,3,4
3023,6,1,5,3,4
3023,7,1,5,3,4
3024,1,1,5,3,4
3024,2,1,5,3,4
3024,3,1,5,3,4
3024,4,1,5,3,4
3024,5,1,5,3,4
3024,6,1,5,3,4
3024,7,1,5,3,4
3025,1,1,5,2,4
3025,2,1,1,3,3
3025,3,1,1,2,4
3025,4,1,1,2,1
3025,5,1,1,3,4
3025,6,1,5,3,4
3025,7,1,5,3,4
3026,1,1,1,3,4
3026,2,1,1,3,4
3026,3,1,1,3,4
3026,4,1,1,3,4
3026,5,1,1,3,4
3026,6,1,1,3,4
3026,7,1,1,3,4
3030,1,1,5,3,3
3030,2,1,5,3,3
3030,3,1,5,3,3
3030,4,1,5,3,3
3030,5,1,5,3,3
3030,6,1,5,3,3
3030,7,1,5,3,3
3031,1,1,5,3,4
3031,2,1,5,3,4
3031,3,1,5,3,4
3031,4,1,5,3,4
3031,5,1,5,3,4
3031,6,1,5,3,4
3031,7,1,5,3,4
3032,1,1,5,3,4
3032,2,1,5,3,4
3032,3,1,5,3,4
3032,4,1,5,3,4
3032,5,1,5,3,4
3032,6,1,5,3,4
3032,7,1,5,3,4
3033,1,1,5,3,4
3033,2,1,1,3,4
3033,3,1,1,3,4
3033,4,1,1,3,4
3033,5,1,1,3,4
3033,6,1,5,3,3
3033,7,1,5,3,3
3034,1,1,5,3,4
3034,2,1,1,3,4
3034,3,1,1,3,4
3034,4,1,1,3,4
3034,5,1,1,3,4
3034,6,1,5,3,3
3034,7,1,5,3,3
3035,1,1,1,3,4
3035,2,1,1,3,4
3035,3,1,1,3,4
3035,4,1,1,3,4
3035,5,1,1,3,4
3035,6,1,1,3,4
3035,7,1,1,3,4
3036,1,1,1,3,4
3036,2,1,1,3,4
3036,3,1,1,3,4
3036,4,1,1,3,4
3036,5,1,1,3,4
3036,6,1,1,3,4
3036,7,1,1,3,4
3037,1,1,1,3,4
3037,2,1,1,3,4
3037,3,1,1,3,4
3037,4,1,1,3,4
3037,5,1,1,3,4
3037,6,1,1,3,4
3037,7,1,1,3,4
3038,1,1,1,3,4
3038,2,1,1,3,4
3038,3,1,1,3,4
3038,4,1,1,3,4
3038,5,1,1,3,4
3038,6,1,1,3,4
3038,7,1,1,3,4
3039,,,,,
3040,1,1,1,3,4
3040,2,1,1,3,4
3040,3,1,1,3,4
3040,4,1,1,3,4
3040,5,1,1,3,4
3040,6,1,1,3,4
3040,7,1,1,3,4
3041,1,1,1,3,4
3041,2,1,1,3,4
3041,3,1,1,3,4
3041,4,1,1,3,4
3041,5,1,1,3,4
3041,6,1,1,3,4
3041,7,1,1,3,4
3042,1,1,1,3,4
3042,2,1,1,3,4
3042,3,1,1,3,4
3042,4,1,1,3,4
3042,5,1,1,3,4
3042,6,1,1,3,4
3042,7,1,1,3,4
3043,1,1,1,3,4
3043,2,1,1,3,4
3043,3,1,1,3,4
3043,4,1,1,3,4
3043,5,1,1,3,4
3043,6,1,1,3,4
3043,7,1,1,3,4
32,1,1,2,3,3
32,2,1,2,3,3
32,3,1,2,3,3
32,4,1,2,3,3
32,5,1,2,3,3
32,6,1,2,3,3
32,7,1,2,3,3
33,1,1,1,1,1
33,2,1,1,2,1
33,3,1,1,2,3
33,4,1,2,3,2
33,5,0,,,
33,6,0,,,
33,7,0,,,
34,1,1,1,3,4
34,2,1,5,3,3
34,3,1,5,3,4
34,4,1,5,3,4
34,5,1,5,3,4
34,6,0,,,
34,7,1,5,3,4
35,1,1,2,3,3
35,2,1,2,3,3
35,3,1,2,2,2
35,4,1,2,3,3
35,5,1,2,3,3
35,6,1,2,3,3
35,7,1,2,3,3
36,1,1,1,3,3
36,2,1,1,3,2
36,3,1,1,2,3
36,4,1,1,3,3
36,5,1,1,2,2
36,6,1,2,2,3
36,7,1,2,2,2
37,1,1,1,3,4
37,2,1,1,3,4
37,3,1,5,3,4
37,4,0,,,
37,5,0,,,
37,6,1,5,3,4
37,7,0,,,
38,1,1,1,3,3
38,2,1,1,3,3
38,3,1,1,3,3
38,4,1,1,3,3
38,5,1,1,3,3
38,6,0,,,
38,7,0,,,
39,1,1,1,1,3
39,2,1,1,1,4
39,3,1,1,1,3
39,4,1,1,1,4
39,5,1,1,1,3
39,6,1,1,1,3
39,7,1,1,1,3
40,1,1,1,3,4
40,2,1,1,3,4
40,3,1,1,3,4
40,4,0,,,
40,5,0,,,
40,6,0,,,
40,7,0,,,
41,1,1,5,3,4
41,2,1,1,3,4
41,3,1,1,3,4
41,4,1,1,3,4
41,5,1,1,3,4
41,6,1,1,3,4
41,7,1,1,3,4
42,,,,,
43,1,1,1,3,3
43,2,1,1,3,3
43,3,1,1,3,3
43,4,1,1,3,3
43,5,1,1,3,3
43,6,0,,,
43,7,0,,,
44,,,,,
45,1,1,1,1,3
45,2,1,1,1,2
45,3,1,1,1,3
45,4,1,1,1,3
45,5,1,1,1,3
45,6,1,1,1,2
45,7,1,1,1,3
46,1,1,2,2,2
46,2,1,2,2,2
46,3,1,2,2,2
46,4,1,2,2,2
46,5,1,2,2,2
46,6,1,2,2,2
46,7,1,2,2,2
47,1,1,1,3,3
47,2,1,1,3,3
47,3,1,1,3,3
47,4,1,1,3,3
47,5,1,1,3,3
47,6,1,1,3,3
47,7,1,1,3,3
48,,,,,
49,1,1,1,3,3
49,2,1,1,3,3
49,3,1,1,3,3
49,4,1,1,3,3
49,5,1,1,3,3
49,6,0,,,
49,7,0,,,
68,1,1,1,1,4
68,2,0,,,
68,3,1,1,1,3
68,4,1,1,1,3
68,5,1,1,1,3
68,6,1,1,1,3
68,7,0,,,
69,1,0,,,
69,2,1,1,3,3
69,3,1,1,3,3
69,4,1,1,3,3
69,5,1,1,3,3
69,6,1,1,3,3
69,7,0,,,
70,1,1,2,2,3
70,2,0,,,
70,3,0,,,
70,4,0,,,
70,5,0,,,
70,6,1,2,2,2
70,7,0,,,
75,1,1,5,3,4
75,2,1,5,3,4
75,3,1,5,3,4
75,4,1,5,3,4
75,5,1,5,3,4
75,6,1,5,3,4
75,7,1,5,2,4
76,1,0,,,
76,2,0,,,
76,3,0,,,
76,4,0,,,
76,5,0,,,
76,6,0,,,
76,7,0,,,
77,1,1,1,3,4
77,2,1,1,3,4
77,3,1,5,3,4
77,4,1,5,3,4
77,5,1,5,3,4
77,6,1,5,3,4
77,7,1,5,3,4
78,1,1,1,1,3
78,2,1,1,1,3
78,3,1,1,1,3
78,4,0,,,
78,5,1,1,1,3
78,6,0,,,
78,7,0,,,
79,1,1,5,3,4
79,2,1,5,3,4
79,3,1,5,3,4
79,4,1,5,3,4
79,5,1,5,3,4
79,6,1,5,3,4
79,7,1,5,3,4
80,1,0,,,
80,2,0,,,
80,3,0,,,
80,4,0,,,
80,5,0,,,
80,6,0,,,
80,7,0,,,
81,,,,,
82,,,,,
83,1,0,,,
83,2,0,,,
83,3,1,1,3,3
83,4,1,1,3,3
83,5,1,1,3,3
83,6,0,,,
83,7,0,,,
84,1,1,1,2,1
84,2,1,1,3,3
84,3,0,,,
84,4,0,,,
84,5,0,,,
84,6,0,,,
84,7,0,,,
85,1,0,,,
85,2,0,,,
85,3,0,,,
85,4,0,,,
85,5,0,,,
85,6,1,5,2,3
85,7,0,,,
86,1,1,1,3,3
86,2,1,1,3,3
86,3,1,1,3,3
86,4,1,1,3,3
86,5,1,1,3,3
86,6,1,1,3,3
86,7,1,1,3,3
87,1,1,1,3,3
87,2,1,1,3,3
87,3,1,1,3,3
87,4,1,1,3,3
87,5,1,1,3,3
87,6,0,,,
87,7,0,,,
88,1,1,1,3,3
88,2,1,1,3,3
88,3,1,1,3,3
88,4,1,1,3,3
88,5,1,1,3,3
88,6,1,1,3,3
88,7,1,1,3,3
90,1,1,1,1,3
90,2,1,1,3,3
90,3,1,1,3,3
90,4,1,1,1,3
90,5,1,1,1,3
90,6,1,1,3,3
90,7,1,1,1,3
95,1,1,1,2,3
95,2,1,1,2,2
95,3,1,1,2,2
95,4,1,1,2,2
95,5,1,1,3,3
95,6,1,1,3,4
95,7,1,1,1,3
97,1,1,1,3,3
97,2,1,1,3,3
97,3,1,1,3,3
97,4,1,1,3,3
97,5,1,1,3,3
97,6,1,1,3,3
97,7,1,1,3,3
104,,,,,
105,1,1,1,3,4
105,2,1,5,3,4
105,3,1,1,3,4
105,4,0,,,
105,5,0,,,
105,6,1,5,3,4
105,7,0,,,
106,1,1,1,3,3
106,2,1,1,3,3
106,3,1,1,3,3
106,4,1,1,3,3
106,5,1,1,3,3
106,6,1,1,3,3
106,7,1,1,3,3
107,1,1,1,3,3
107,2,1,1,3,3
107,3,1,1,3,3
107,4,1,1,3,3
107,5,1,1,3,3
107,6,0,,,
107,7,0,,,
108,1,1,1,1,3
108,2,1,1,3,3
108,3,1,1,3,3
108,4,1,1,2,3
108,5,1,1,2,3
108,6,1,1,2,2
108,7,1,1,3,3
109,1,1,1,3,3
109,2,1,1,3,3
109,3,1,1,3,3
109,4,1,1,3,3
109,5,1,1,3,3
109,6,1,1,3,3
109,7,1,1,3,3
110,1,1,1,3,3
110,2,1,1,3,3
110,3,1,1,3,3
110,4,1,1,3,3
110,5,1,1,3,3
110,6,1,1,3,3
110,7,1,1,3,3
111,1,1,1,2,2
111,2,1,1,1,3
111,3,1,1,2,3
111,4,1,1,3,3
111,5,1,1,3,2
111,6,1,1,1,3
111,7,1,1,2,2
112,1,1,1,3,3
112,2,1,1,3,3
112,3,1,1,3,3
112,4,1,1,3,3
112,5,1,1,3,3
112,6,1,1,3,3
112,7,1,1,3,3
113,1,1,1,2,3
113,2,1,1,2,2
113,3,1,1,2,2
113,4,1,1,3,3
113,5,1,1,3,3
113,6,1,1,3,3
113,7,1,1,2,2
127,1,1,2,3,3
127,2,1,2,3,3
127,3,1,2,3,3
127,4,1,2,3,3
127,5,1,2,2,3
127,6,1,2,3,3
127,7,1,2,3,3
128,1,1,2,3,3
128,2,1,2,3,3
128,3,1,2,3,3
128,4,1,2,3,3
128,5,1,2,3,3
128,6,1,2,3,3
128,7,1,2,3,3
130,1,1,1,3,2
130,2,1,1,2,2
130,3,1,1,2,2
130,4,1,1,2,3
130,5,1,1,3,2
130,6,1,1,3,4
130,7,1,1,2,1
131,1,1,2,3,3
131,2,1,2,3,3
131,3,1,2,3,3
131,4,1,2,3,3
131,5,1,2,3,3
131,6,1,2,3,3
131,7,1,2,3,3
132,1,1,5,3,4
132,2,1,5,3,4
132,3,1,5,3,4
132,4,1,5,3,4
132,5,1,5,3,4
132,6,0,,,
132,7,1,5,3,4
133,,,,,
134,1,1,1,1,3
134,2,1,1,1,3
134,3,1,1,1,3
134,4,1,1,1,3
134,5,1,1,1,3
134,6,1,1,1,3
134,7,1,1,1,3
135,1,1,5,3,4
135,2,1,5,3,4
135,3,1,5,3,4
135,4,1,5,3,4
135,5,1,5,3,3
135,6,0,,,
135,7,1,5,3,4
136,1,1,5,3,4
136,2,1,5,3,4
136,3,1,1,3,4
136,4,1,5,3,4
136,5,1,5,3,4
136,6,1,5,3,4
136,7,1,5,3,4
137,1,1,1,3,3
137,2,1,1,3,3
137,3,1,1,3,2
137,4,1,1,2,3
137,5,1,1,3,3
137,6,0,,,
137,7,1,2,2,3
138,1,0,,,
138,2,1,1,3,3
138,3,1,1,3,3
138,4,1,1,3,3
138,5,1,1,3,3
138,6,0,,,
138,7,0,,,
139,1,1,1,3,4
139,2,1,5,3,4
139,3,1,1,3,4
139,4,1,1,3,4
139,5,1,5,3,4
139,6,1,5,3,4
139,7,1,5,3,4
140,1,1,5,3,4
140,2,1,5,3,4
140,3,1,1,3,4
140,4,1,1,3,4
140,5,1,5,3,4
140,6,1,5,3,4
140,7,1,5,3,4
141,1,0,,,
141,2,0,,,
141,3,1,1,3,3
141,4,1,1,3,3
141,5,1,1,3,3
141,6,0,,,
141,7,0,,,
143,,,,,
144,1,1,1,2,3
144,2,1,1,3,3
144,3,1,1,3,3
144,4,1,1,3,3
144,5,1,1,3,3
144,6,0,,,
144,7,0,,,
211,1,1,5,3,4
211,2,0,,,
211,3,0,,,
211,4,0,,,
211,5,0,,,
211,6,0,,,
211,7,1,1,3,4
212,1,1,5,3,4
212,2,0,,,
212,3,0,,,
212,4,1,1,3,4
212,5,0,,,
212,6,0,,,
212,7,0,,,
215,1,1,2,3,3
215,2,1,2,3,3
215,3,1,2,3,3
215,4,1,2,3,3
215,5,1,2,3,3
215,6,1,2,3,3
215,7,1,2,3,3
216,1,1,1,3,4
216,2,1,1,3,4
216,3,0,,,
216,4,0,,,
216,5,0,,,
216,6,1,5,3,4
216,7,0,,,
217,1,1,1,3,3
217,2,1,1,3,3
217,3,1,1,3,3
217,4,1,1,3,3
217,5,1,1,3,3
217,6,1,1,3,3
217,7,1,1,3,3
218,1,1,1,3,3
218,2,1,1,3,3
218,3,1,1,3,3
218,4,1,1,3,4
218,5,1,1,3,3
218,6,1,1,2,3
218,7,1,1,2,3
220,1,1,1,3,4
220,2,1,5,3,4
220,3,0,,,
220,4,0,,,
220,5,1,1,3,4
220,6,1,5,3,4
220,7,0,,,
222,1,1,1,3,3
222,2,1,1,3,3
222,3,1,1,3,3
222,4,1,1,3,3
222,5,1,1,2,3
222,6,1,2,1,4
222,7,0,,,
223,1,1,1,3,3
223,2,1,1,3,3
223,3,1,1,3,3
223,4,1,1,3,3
223,5,1,1,3,3
223,6,1,2,2,3
223,7,1,1,3,3
224,,,,,
225,,,,,
227,1,1,1,3,3
227,2,1,1,3,3
227,3,1,1,3,3
227,4,1,1,3,3
227,5,1,1,3,3
227,6,0,,,
227,7,1,2,3,3
228,1,1,1,3,2
228,2,1,1,3,3
228,3,1,1,3,3
228,4,1,1,3,3
228,5,1,1,3,3
228,6,1,1,3,3
228,7,1,1,3,3
421,1,1,1,3,4
421,2,1,1,3,4
421,3,1,1,2,4
421,4,1,1,3,3
421,5,1,1,3,4
421,6,1,2,3,4
421,7,1,5,3,4
422,1,1,1,2,3
422,2,1,1,2,3
422,3,1,1,2,3
422,4,1,1,2,3
422,5,1,1,3,3
422,6,1,1,2,3
422,7,1,1,2,3
423,1,1,1,3,3
423,2,1,5,3,3
423,3,1,5,3,3
423,4,1,1,3,3
423,5,1,1,3,4
423,6,1,5,3,3
423,7,1,1,3,3
424,1,1,1,3,4
424,2,1,5,3,4
424,3,1,1,3,4
424,4,1,1,3,4
424,5,1,5,3,4
424,6,1,5,3,4
424,7,1,5,3,4
425,1,1,1,1,3
425,2,1,1,1,3
425,3,1,1,1,3
425,4,1,1,1,3
425,5,1,1,1,3
425,6,1,1,1,3
425,7,0,,,
426,1,1,1,3,3
426,2,1,1,2,4
426,3,1,5,2,2
426,4,1,5,3,4
426,5,1,5,3,3
426,6,0,,,
426,7,1,5,2,2
427,1,1,1,2,3
427,2,1,1,2,3
427,3,1,1,2,3
427,4,1,1,2,3
427,5,1,1,2,3
427,6,1,1,3,3
427,7,1,1,2,3
428,,,,,
429,1,1,1,3,4
429,2,1,1,3,4
429,3,1,1,3,3
429,4,1,1,3,4
429,5,1,1,3,4
429,6,1,1,3,3
429,7,1,1,3,4
430,1,1,2,3,3
430,2,1,1,3,3
430,3,1,1,3,3
430,4,1,1,3,3
430,5,1,1,3,3
430,6,1,1,3,3
430,7,1,1,3,3
431,1,1,1,3,4
431,2,1,1,3,4
431,3,1,1,3,4
431,4,1,1,3,4
431,5,1,1,3,4
431,6,1,1,3,4
431,7,1,1,3,4
432,1,0,,,
432,2,0,,,
432,3,0,,,
432,4,0,,,
432,5,0,,,
432,6,0,,,
432,7,0,,,
433,1,1,1,1,3
433,2,1,1,1,3
433,3,1,1,1,3
433,4,1,1,1,3
433,5,1,1,1,4
433,6,1,1,1,3
433,7,0,,,
434,1,1,1,3,3
434,2,1,1,3,4
434,3,1,1,3,4
434,4,1,1,3,4
434,5,1,1,3,4
434,6,1,1,4,4
434,7,1,1,4,4
435,,,,,
436,1,0,,,
436,2,0,,,
436,3,0,,,
436,4,0,,,
436,5,0,,,
436,6,0,,,
436,7,0,,,
454,1,1,1,3,3
454,2,1,1,3,3
454,3,1,1,3,3
454,4,1,1,3,3
454,5,1,1,3,3
454,6,0,,,
454,7,0,,,
455,1,1,1,3,3
455,2,1,1,3,3
455,3,1,1,3,3
455,4,1,1,3,3
455,5,1,1,3,3
455,6,0,,,
455,7,0,,,
456,1,1,1,1,3
456,2,1,1,1,2
456,3,1,1,1,3
456,4,1,1,1,3
456,5,1,1,1,2
456,6,1,1,1,2
456,7,1,1,1,3
457,1,1,1,3,3
457,2,1,1,3,3
457,3,1,1,3,3
457,4,1,1,3,3
457,5,1,1,3,3
457,6,0,,,
457,7,0,,,
458,1,1,1,3,4
458,2,1,1,3,4
458,3,1,1,3,4
458,4,1,1,3,4
458,5,1,1,3,4
458,6,1,1,3,4
458,7,1,1,3,4
459,1,1,5,3,4
459,2,1,5,3,4
459,3,1,1,3,4
459,4,1,1,3,4
459,5,1,1,3,4
459,6,1,1,3,4
459,7,1,1,3,4
460,1,1,1,1,3
460,2,1,1,1,3
460,3,1,1,1,3
460,4,1,1,1,3
460,5,1,1,1,3
460,6,1,1,1,3
460,7,1,1,1,3
461,1,1,1,1,3
461,2,1,1,1,3
461,3,1,1,1,3
461,4,1,1,1,3
461,5,1,1,1,2
461,6,1,1,1,2
461,7,1,1,1,3
462,1,1,1,1,3
462,2,1,1,1,2
462,3,1,1,1,3
462,4,1,1,1,3
462,5,1,1,2,3
462,6,1,1,1,3
462,7,1,1,1,2
463,1,1,1,3,4
463,2,1,1,3,4
463,3,1,1,3,4
463,4,1,1,3,4
463,5,1,1,3,4
463,6,1,1,3,4
463,7,1,1,3,4
464,1,1,1,1,2
464,2,1,1,1,3
464,3,1,1,1,2
464,4,1,1,2,3
464,5,1,1,1,3
464,6,1,1,1,3
464,7,1,1,1,3
465,1,0,,,
465,2,1,1,3,3
465,3,1,1,3,3
465,4,1,1,3,3
465,5,1,1,3,3
465,6,1,1,3,3
465,7,1,1,3,3
466,1,1,5,3,4
466,2,1,5,3,4
466,3,1,5,3,4
466,4,1,5,3,4
466,5,1,5,3,4
466,6,1,5,3,4
466,7,1,5,3,4
467,1,1,5,3,4
467,2,1,5,3,4
467,3,1,1,3,4
467,4,1,1,3,4
467,5,1,5,3,4
467,6,1,5,3,4
467,7,1,5,3,4
468,1,1,1,3,4
468,2,1,1,3,4
468,3,1,1,3,4
468,4,1,1,3,4
468,5,1,1,3,4
468,6,1,1,3,4
468,7,1,1,3,4
469,1,1,1,3,3
469,2,1,1,3,3
469,3,1,1,3,3
469,4,1,1,3,3
469,5,1,1,3,3
469,6,0,,,
469,7,0,,,
470,1,1,1,3,3
470,2,1,1,3,3
470,3,1,1,3,3
470,4,1,1,3,3
470,5,1,1,3,3
470,6,0,,,
470,7,0,,,
471,1,1,1,1,2
471,2,1,1,1,2
471,3,1,1,1,2
471,4,1,1,1,3
471,5,1,1,1,2
471,6,1,1,1,3
471,7,1,1,1,3
544,1,1,1,2,3
544,2,0,,,
544,3,0,,,
544,4,0,,,
544,5,0,,,
544,6,1,1,2,3
544,7,0,,,
545,,,,,
547,1,0,,,
547,2,1,1,3,3
547,3,1,1,3,3
547,4,0,,,
547,5,0,,,
547,6,0,,,
547,7,0,,,
548,1,1,1,3,4
548,2,1,1,3,4
548,3,1,1,3,4
548,4,1,1,3,4
548,5,1,1,3,4
548,6,1,1,3,4
548,7,1,1,3,4
549,1,0,,,
549,2,0,,,
549,3,0,,,
549,4,0,,,
549,5,0,,,
549,6,1,1,2,2
549,7,0,,,
550,,,,,
552,1,1,5,3,4
552,2,1,5,3,4
552,3,1,5,2,4
552,4,1,5,3,4
552,5,1,5,3,4
552,6,1,5,3,4
552,7,1,5,3,4
553,1,0,,,
553,2,0,,,
553,3,1,1,2,3
553,4,0,,,
553,5,1,1,2,3
553,6,0,,,
553,7,0,,,
554,1,1,1,1,4
554,2,1,1,1,3
554,3,1,1,1,3
554,4,1,1,1,4
554,5,1,1,1,3
554,6,1,1,1,3
554,7,1,1,1,3
555,1,1,5,3,4
555,2,1,5,3,4
555,3,1,5,3,4
555,4,1,5,3,4
555,5,1,5,3,4
555,6,1,5,3,4
555,7,1,5,3,4
556,1,1,2,3,3
556,2,1,2,3,3
556,3,1,2,3,3
556,4,1,2,3,3
556,5,1,2,3,3
556,6,1,2,3,3
556,7,1,2,3,3
558,1,1,5,3,4
558,2,1,5,3,4
558,3,1,5,3,4
558,4,1,1,3,4
558,5,1,5,3,4
558,6,1,5,3,4
558,7,1,5,3,4
559,,,,,
651,,,,,
652,1,1,1,3,3
652,2,1,1,3,3
652,3,0,,,
652,4,0,,,
652,5,0,,,
652,6,0,,,
652,7,0,,,
653,1,0,,,
